VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Level_Of_Consciousness,"Level of Consciousness:  the investigator must choose a response, even if a full evaluation is prevented by such obstacles as an endotracheal tube, language barrier, orotracheal trauma/bandages. A 3 is scored only if the patient makes no movement (other than reflexive posturing) in response to noxious stimulation.",DCW_820802.doc,encoded values,,0,3,,,,PhenX,PX820802010100,,,,,0 =   Alert; keenly responsive.,"1 = Not alert, but arousable by minor stimulation to obey, answer, or respond.","2 = Not alert, requires repeated stimulation to attend, or is obtunded and requires strong or painful stimulation to make movements (not stereotyped).","3 =   Responds only with reflex motor or autonomic effects or totally unresponsive, flaccid, areflexic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_LOC_Questions,"LOC Questions: The patient is asked the month and his/her age. The answer must be correct - there is no partial credit for being close. Aphasic and stuporous patients who do not comprehend the questions will score 2. Patients unable to speak because of endotracheal intubation, orotracheal trauma, severe dysarthria from any cause, language barrier, or any other problem not secondary to aphasia are given a 1. It is important that only the initial answer be graded and that the examiner not ""help"" the patient with verbal or non-verbal cues. Modified for children, age 2 years and up. A familiar Family Member must be present for this item: Ask the child “how old are you?” Or “How many years old are you?” for question number one. Give credit if the child states the correct age, or shows the correct number of fingers for his/her age. For the second question, ask the child “where is XX?”, XX referring to the name of the parent or other familiar family member present.  Use the name for that person which the child typically uses, e.g. “mommy”. Give credit if the child correctly points to or gazes purposefully in the direction of the family member.",DCW_820802.doc,encoded values,,0,2,,,,PhenX,PX820802010200,,,,,0 =   Answers both questions correctly.,1 =   Answers one question correctly.,2 =   Answers neither question correctly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_LOC_Commands,"LOC Commands: The patient is asked to open and close the eyes and then to grip and release the non-paretic hand. For children one may substitute the command to grip the hand with the command “show me your nose” or “touch your nose”. Substitute another one step command if the hands cannot be used. Credit is given if an unequivocal attempt is made but not completed due to weakness. If the patient does not respond to command, the task should be demonstrated to them (pantomime) and score the result (i.e., follows none, one or two commands). Patients with trauma, amputation, or other physical impediments should be given suitable one-step commands. Only the first attempt is scored.",DCW_820802.doc,encoded values,,0,2,,,,PhenX,PX820802010300,,,,,0 = Performs both tasks correctly,1 = Performs one task correctly,2 = Performs neither task correctly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Best_Gaze,"Best Gaze: Only horizontal eye movements will be tested. Voluntary or reflexive (oculocephalic) eye movements will be scored but caloric testing is not done. If the patient has a conjugate deviation of the eyes that can be overcome by voluntary or reflexive activity, the score will be 1. If a patient has an isolated peripheral nerve paresis (CN III, IV or VI) score a 1. Gaze is testable in all aphasic patients. Patients with ocular trauma, bandages, pre-existing blindness or other disorder of visual acuity or fields should be tested with reflexive movements and a choice made by the investigator. Establishing eye contact and then moving about the patient from side to side will occasionally clarify the presence of a partial gaze palsy.",DCW_820802.doc,encoded values,,0,2,,,,PhenX,PX820802020000,,,,,0 = Normal,"1 = Partial gaze palsy. This score is given when gaze is abnormal in one or both eyes, but where forced deviation or total gaze paresis are not present.","2 = Forced deviation, or total gaze paresis not overcome by the oculocephalic maneuver.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Visual,"Visual: Visual fields (upper and lower quadrants) are tested by confrontation, using finger counting (for children > 6 years) or visual threat (for children age 2 to 6 years) as appropriate. Patient must be encouraged, but if they look at the side of the moving fingers appropriately, this can be scored as normal. If there is unilateral blindness or enucleation, visual fields in the remaining eye are scored.  Score 1 only if a clear-cut asymmetry, including quadrantanopia is found. If patient is blind from any cause score 3. Double simultaneous stimulation is performed at this point. If there is extinction patient receives a 1 and the results are used to answer question 11.",DCW_820802.doc,encoded values,,0,3,,,,PhenX,PX820802030000,,,,,0 = No visual loss,1 = Partial hemianopia,2 = Complete hemianopia,3 = Bilateral hemianopia (blind including cortical blindness),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Facial_Palsy,"Facial Palsy: Ask, or use pantomime to encourage the patient to show teeth or raise eyebrows and close eyes. Score symmetry of grimace in response to noxious stimuli in the poorly responsive or non-comprehending patient. If facial trauma/bandages, orotracheal tube, tape or other physical barrier obscures the face, these should be removed to the extent possible.",DCW_820802.doc,encoded values,,0,3,,,,PhenX,PX820802040000,,,,,0 = Normal symmetrical movement,"1 = Minor paralysis (flattened nasolabial fold, asymmetry on smiling)",2 = Partial paralysis (total or near total paralysis of lower face),3 = Complete paralysis of one or both sides (absence of facial movement in the upper and lower face),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Motor_Arm_Left,"Motor Arm and Leg: The limb is placed in the appropriate position: extend the arms (palms down) 90 degrees (if sitting) or 45 degrees (if supine) and the leg 30 degrees (always tested supine). Drift is scored if the arm falls before 10 seconds or the leg before 5 seconds. For children too immature to follow precise directions or uncooperative for any reason, power in each limb should be graded by observation of spontaneous or elicited movement according to the same grading scheme, excluding the time limits. The aphasic patient is encouraged using urgency in the voice and pantomime but not noxious stimulation. Each limb is tested in turn, beginning with the non-paretic arm. Only in the case of amputation or joint fusion at the shoulder or hip, or immobilization by an IV board, may the score be ""9"" and the examiner must clearly write the explanation for scoring as a ""9"". Score each limb separately. LEFT ARM",DCW_820802.doc,encoded values,,0,9,,,,PhenX,PX820802050101,,,,,"0 = No drift, limb holds 90 (or 45) degrees for full 10 seconds.","1 =  Drift, Limb holds 90 (or 45) degrees, but drifts down before full 10 seconds; does not hit bed or other support.","2 = Some effort against gravity, limb cannot get to or maintain (if cued) 90 (or 45) degrees, drifts down to bed, but has some effort against gravity.","3 = No effort against gravity, limb falls.",4 = No movement,"9 =  Amputation, joint fusion explain:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Motor_Arm_Left_Explain,"Motor Arm and Leg: The limb is placed in the appropriate position: extend the arms (palms down) 90 degrees (if sitting) or 45 degrees (if supine) and the leg 30 degrees (always tested supine). Drift is scored if the arm falls before 10 seconds or the leg before 5 seconds. For children too immature to follow precise directions or uncooperative for any reason, power in each limb should be graded by observation of spontaneous or elicited movement according to the same grading scheme, excluding the time limits. The aphasic patient is encouraged using urgency in the voice and pantomime but not noxious stimulation. Each limb is tested in turn, beginning with the non-paretic arm. Only in the case of amputation or joint fusion at the shoulder or hip, or immobilization by an IV board, may the score be ""9"" and the examiner must clearly write the explanation for scoring as a ""9"". Score each limb separately. LEFT ARM - Explain:",DCW_820802.doc,string,,,,,,,PhenX,PX820802050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Motor_Arm_Right,"Motor Arm and Leg: The limb is placed in the appropriate position: extend the arms (palms down) 90 degrees (if sitting) or 45 degrees (if supine) and the leg 30 degrees (always tested supine). Drift is scored if the arm falls before 10 seconds or the leg before 5 seconds. For children too immature to follow precise directions or uncooperative for any reason, power in each limb should be graded by observation of spontaneous or elicited movement according to the same grading scheme, excluding the time limits. The aphasic patient is encouraged using urgency in the voice and pantomime but not noxious stimulation. Each limb is tested in turn, beginning with the non-paretic arm. Only in the case of amputation or joint fusion at the shoulder or hip, or immobilization by an IV board, may the score be ""9"" and the examiner must clearly write the explanation for scoring as a ""9"". Score each limb separately. RIGHT ARM",DCW_820802.doc,encoded values,,0,9,,,,PhenX,PX820802050201,,,,,"0 = No drift, limb holds 90 (or 45) degrees for full 10 seconds.","1 =  Drift, Limb holds 90 (or 45) degrees, but drifts down before full 10 seconds; does not hit bed or other support.","2 = Some effort against gravity, limb cannot get to or maintain (if cued) 90 (or 45) degrees, drifts down to bed, but has some effort against gravity.","3 = No effort against gravity, limb falls.",4 = No movement,"9 =  Amputation, joint fusion explain:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX820802_StrokeImpactOutcomePediatrics_Motor_Arm_Right_Explain,"Motor Arm and Leg: The limb is placed in the appropriate position: extend the arms (palms down) 90 degrees (if sitting) or 45 degrees (if supine) and the leg 30 degrees (always tested supine). Drift is scored if the arm falls before 10 seconds or the leg before 5 seconds. For children too immature to follow precise directions or uncooperative for any reason, power in each limb should be graded by observation of spontaneous or elicited movement according to the same grading scheme, excluding the time limits. The aphasic patient is encouraged using urgency in the voice and pantomime but not noxious stimulation. Each limb is tested in turn, beginning with the non-paretic arm. Only in the case of amputation or joint fusion at the shoulder or hip, or immobilization by an IV board, may the score be ""9"" and the examiner must clearly write the explanation for scoring as a ""9"". Score each limb separately. RIGHT ARM - Explain:",DCW_820802.doc,string,,,,,,,PhenX,PX820802050202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
