VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Emergency_Room_Times,"During the past 90 days, how many . . . times have you had to go to the emergency room for a health problem? Times",DCW_560701.doc,integer,,,,,,,PhenX,PX560701010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Nights_Spent_In_Hospital,"During the past 90 days, how many . . . nights total did you spend in the hospital for a health problem? Nights",DCW_560701.doc,integer,,,,,,,PhenX,PX560701010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Times_See_Doctor_Nurse,"During the past 90 days, how many . . . times did you see a doctor or nurse in an office or outpatient clinic for a health problem? Times",DCW_560701.doc,integer,,,,,,,PhenX,PX560701010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_Bothered_Health_Medical_Problems,"During the past 90 days, on how many days were you bothered by any health or medical problems? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Times_Emergency_Room_Mental_Problems,"During the past 90 days, how many . . . times have you had to go to the emergency room for mental, emotional, behavioral, or psychological problems? Times",DCW_560701.doc,integer,,,,,,,PhenX,PX560701030500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Nights_Hospital_Mental_Problems,"During the past 90 days, how many . . . nights total did you spend in the hospital for mental, emotional, behavioral, or psychological problems? Nights",DCW_560701.doc,integer,,,,,,,PhenX,PX560701030600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Times_See_Mental_Health_Doctor,"During the past 90 days, how many . . . times did you see a mental health doctor in an office or outpatient clinic for mental, emotional, behavioral, or psychological problems? Times",DCW_560701.doc,integer,,,,,,,PhenX,PX560701030700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_Bothered_By_Nerve_Problems,"During the past 90 days, on how many days were you bothered by any nerve, mental, or psychological problems? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_In_Detoxification_Program,"During the past 90 days, on how many days have you been in a detoxification program to help you through withdrawal? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Nights_In_Halfway_House,"nights were you in a halfway house, residential, inpatient, or hospital program for your alcohol or other drug use problems? Nights",DCW_560701.doc,integer,,,,,,,PhenX,PX560701060100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_Intensive_Outpatient_Program,"During the past 90 days, how many . . . days were you in an intensive outpatient or day program for your alcohol or other drug use problems? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701060200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Regular_Outpatient_Program,"During the past 90 days, how many . . . times did you go to a regular (1–8 hours per week) outpatient program for your alcohol or other drug use problems? Times",DCW_560701.doc,integer,,,,,,,PhenX,PX560701060300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_School_Or_Training,"During the past 90 days, how many days did you go to any kind of school or training? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Times_Arrested_And_Charged,"During the past 90 days, how many times have you been arrested and charged with breaking a law? (Please do not count minor traffic violations.) Times",DCW_560701.doc,integer,,,,,,,PhenX,PX560701080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_On_Probation,"During the past 90 days, how many days have you been . . . on probation? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701090100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_On_Parole,"During the past 90 days, how many days have you been . . . on parole? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701090200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_In_Juvenile_Detention,"During the past 90 days, how many days have you been . . . in juvenile detention? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701090300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560701_Days_In_Jail_Or_Prison,"During the past 90 days, how many days have you been . . . in jail or prison? Days",DCW_560701.doc,integer,,,,,,,PhenX,PX560701090400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
