VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Eye_Problem_Discomfort,In the last 12 months have you noticed any of the following eye problems?  Discomfort?,DCW_110301.doc,encoded values,,,,,,,PhenX,PX110301010100,,,,,1 = Yes,2 = No,8 = DK,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Eye_Discomfort,Which eye?,DCW_110301.doc,enumerated,,,,,,,PhenX,PX110301010200,,,,,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Duration_Discomfort,Duration of symptoms?,DCW_110301.doc,integer,,,,,Enter in months.,,PhenX,PX110301010301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Ongoing_Discomfort,Is it still ongoing?,DCW_110301.doc,enumerated,,,,,,,PhenX,PX110301010302,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Severity_Discomfort,Severity of symptoms?,DCW_110301.doc,enumerated,,,,,,,PhenX,PX110301010400,,,,,mild,moderate,severe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Eye_Problem_Grittiness,In the last 12 months have you noticed any of the following eye problems?  Grittiness?,DCW_110301.doc,encoded values,,,,,,,PhenX,PX110301020100,,,,,1 = Yes,2 = No,8 = DK,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Eye_Grittiness,Which eye?,DCW_110301.doc,enumerated,,,,,,,PhenX,PX110301020200,,,,,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Duration_Grittiness,Duration of symptoms?,DCW_110301.doc,integer,,,,,Enter in months.,,PhenX,PX110301020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Ongoing_Grittiness,Is it still ongoing?,DCW_110301.doc,enumerated,,,,,,,PhenX,PX110301020302,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110301_Symptom_Severity_Grittiness,Severity of symptoms?,DCW_110301.doc,enumerated,,,,,,,PhenX,PX110301020400,,,,,mild,moderate,severe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
