VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_20Week_Weight_Before_Kgs,"For women who are currently at least 20 weeks pregnant, ask the following questions:  Just before you got pregnant with your current pregnancy, how much did you weigh?",DCW_021301.doc,integer,Kilogram,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_20Week_Weight_Before_Lbs,"For women who are currently at least 20 weeks pregnant, ask the following questions:  Just before you got pregnant with your current pregnancy, how much did you weigh?",DCW_021301.doc,integer,Pound,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_20Week_Weight_Before_Lbs_Coded,"For women who are currently at least 20 weeks pregnant, ask the following questions:  Just before you got pregnant with your current pregnancy, how much did you weigh?",DCW_021301.doc,enumerated,,,,,,,PhenX,PX021301010300,,,,,REFUSED,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_20Week_Weight_Gained_Kgs,"For women who are currently at least 20 weeks pregnant, ask the following questions:  How much weight have you gained during this pregnancy?",DCW_021301.doc,integer,Kilogram,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_20Week_Weight_Gained_Lbs,"For women who are currently at least 20 weeks pregnant, ask the following questions:  How much weight have you gained during this pregnancy?",DCW_021301.doc,integer,pound,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_20Week_Weight_Gained_Coded,"For women who are currently at least 20 weeks pregnant, ask the following questions:  How much weight have you gained during this pregnancy?",DCW_021301.doc,enumerated,,,,,,,PhenX,PX021301020300,,,,,I LOST weight during your pregnancy,I don’t know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Pregnancy_Weeks,"For women who are currently at least 20 weeks pregnant, ask the following questions:  How many weeks pregnant are you currently?",DCW_021301.doc,integer,Week,,,,Enter in Weeks (Gestational Age).,,PhenX,PX021301030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Parous_Weight_Before_Kgs,"For women who are not currently pregnant (but parous), ask the following questions:  How much did you weigh before your most recent pregnancy?",DCW_021301.doc,integer,Kilogram,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Parous_Weight_Before_Lbs,"For women who are not currently pregnant (but parous), ask the following questions:  How much did you weigh before your most recent pregnancy?",DCW_021301.doc,integer,Pound,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Parous_Weight_Gained_Kgs,"For women who are not currently pregnant (but parous), ask the following questions:  How much weight did you gain during your most recent pregnancy?",DCW_021301.doc,integer,Kilogram,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Parous_Weight_Gained_Lbs,"For women who are not currently pregnant (but parous), ask the following questions:  How much weight did you gain during your most recent pregnancy?",DCW_021301.doc,integer,Pound,,,,ENTER WEIGHT IN POUNDS OR KILOGRAMS.,,PhenX,PX021301050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Parous_Weight_Gained_Coded,"For women who are not currently pregnant (but parous), ask the following questions:  How much weight did you gain during your most recent pregnancy?",DCW_021301.doc,enumerated,,,,,,,PhenX,PX021301050300,,,,,I LOST weight during your pregnancy,I don’t know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021301_Parous_Delivery_Weeks,"For women who are not currently pregnant (but parous), ask the following questions:  For your most recent pregnancy, how many weeks along were you when you delivered?",DCW_021301.doc,integer,week,,,,Enter in Weeks (Gestational Age).,,PhenX,PX021301060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
