VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Hemophilia,Do you have hemophilia? (exclusion from Phlebotomy),DCW_160401.doc,encoded values,,,,,"If respondent answers ""Yes"", they are excluded from phlebotomy",,PhenX,PX160401010000,,,,,1 = Yes,2 = No,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Chemotherapy,Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks? (exclusion from Phlebotomy),DCW_160401.doc,encoded values,,,,,"If respondent answers ""Yes"", they are excluded from phlebotomy",,PhenX,PX160401020000,,,,,1 = Yes,2 = No,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Exclusion_Criteria,Exclusion Criteria,DCW_160401.doc,enumerated,,,,,"If ""None"", proceed with blood draw",,PhenX,PX160401030000,,,,,Hemophilia,Received cancer chemotherapy in the last 4 weeks,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Blood_Draw_Done,Was blood drawn?,DCW_160401.doc,enumerated,,,,,"If ""No"", record reason below",,PhenX,PX160401040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Blood_Draw_Sample,Was full amount obtained?,DCW_160401.doc,enumerated,,,,,"If ""No"", record reason below",,PhenX,PX160401040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Blood_Draw_Comments,"Record any comments about the blood draw, including any reasons for the tube not being drawn according to the protocol.",DCW_160401.doc,string,,,,,,,PhenX,PX160401040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Sample_Comments,Record any comments about the sample during processing.,DCW_160401.doc,string,,,,,,,PhenX,PX160401050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Hepatitis_B_Assay_Type,Record the type of assay used for hepatitis B testing.,DCW_160401.doc,string,,,,,,,PhenX,PX160401060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Equipment_Make,Make of the equipment used to perform the hepatitis B assay.,DCW_160401.doc,string,,,,,,,PhenX,PX160401070100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Equipment_Manufacturer,Manufacturer of the equipment used to perform the hepatitis B assay.,DCW_160401.doc,string,,,,,,,PhenX,PX160401070200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Assay_Repeatability,Repeatability of the assay,DCW_160401.doc,decimal,,,,,,,PhenX,PX160401080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Coefficient_Of_Variation,Coefficient of variation for the assay,DCW_160401.doc,decimal,,,,,,,PhenX,PX160401090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160401_Hepatitis_B_Assay_Results,Hepatitis B assay results,DCW_160401.doc,enumerated,,,,,,,PhenX,PX160401100000,,,,,Positive,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
