VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Myocardial_Infarction_Heart_Attack_History,Have you had any of these clinician-diagnosed illnesses?  Myocardial infarction (heart attack)?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801010100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Myocardial_Infarction_Heart_Attack_Year,"Year of Diagnosis,  Myocardial infarction (heart attack)?",DCW_070801.doc,integer,,,,,,,PhenX,PX070801010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Angina_Pectoris_History,Have you had any of these clinician-diagnosed illnesses?  Angina pectoris?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Angina_Pectoris_Year,"Year of Diagnosis,  Angina pectoris?",DCW_070801.doc,integer,,,,,,,PhenX,PX070801020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Angina_Pectoris_Confirmed_Angiography,Confirmed angiography?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801020300,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Coronary_Bypass_History,"Have you had any of these clinician-diagnosed illnesses?  Coronary bypass, angioplasty, or stent?",DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801030100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Coronary_Bypass_Year,"Year of Diagnosis,  Coronary bypass, angioplasty, or stent?",DCW_070801.doc,integer,,,,,,,PhenX,PX070801030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Transient_Ischemic_Attack_TIA_History,Have you had any of these clinician-diagnosed illnesses?  Transient ischemic attack (TIA)?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Transient_Ischemic_Attack_TIA_Year,"Year of Diagnosis,  Transient ischemic attack (TIA)?",DCW_070801.doc,integer,,,,,,,PhenX,PX070801040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Stroke_CVA_History,Have you had any of these clinician-diagnosed illnesses?  Stroke (CVA)?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801050100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Stroke_CVA_Year,"Year of Diagnosis,  Stroke (CVA)?",DCW_070801.doc,integer,,,,,,,PhenX,PX070801050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_DVT_Thrombosis_PE_Embolism_History,Have you had any of these clinician-diagnosed illnesses?  Deep vein thrombosis/Pulmonary embolism?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801060100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_DVT_Thrombosis_PE_Embolism_Year,"Year of Diagnosis,  Deep vein thrombosis/Pulmonary embolism?",DCW_070801.doc,integer,,,,,,,PhenX,PX070801060200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070801_Melanoma_History,Have you had any of these clinician-diagnosed illnesses?  Melanoma?,DCW_070801.doc,enumerated,,,,,,,PhenX,PX070801070100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
