VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_More_Popular_With_People_Amphetamine,I feel as if I would be more popular with people right now.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101010000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Pleasant_Emptiness_Amphetamine,I feel a very pleasant emptiness.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101020000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Thoughts_Come_More_Easily_Amphetamine,My thoughts come more easily than usual.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101030000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Feel_Less_Discouraged_Amphetamine,I feel less discouraged than usual.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101040000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_More_Excited_Than_Dreamy_Amphetamine,I feel more excited than dreamy.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101050000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Answering_Questions_Is_Easy_Amphetamine,Answering these questions is very easy right now.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101060000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_My_Memory_Seems_Sharper_Amphetamine,My memory seems sharper to me than usual.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101070000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Write_For_Hours_Amphetamine,I feel as if I could write for hours.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101080000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Feel_Very_Patient_Amphetamine,I feel very patient.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101090000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520101_Body_Parts_Tingling_Amphetamine,Some parts of my body are tingling.,DCW_520101.doc,enumerated,,,,,,,PhenX,PX520101100000,,,,,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
