VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Felt_Fat,Have you felt fat?,DCW_120601.doc,encoded values,,,,,,,PhenX,PX120601010000,,,,,0 = Not at all,1,2 = Slightly,3,4 = Moderately,5,6 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Fear_Weight_Gain,Have you had a definite fear that you might gain weight or become fat?,DCW_120601.doc,encoded values,,,,,,,PhenX,PX120601020000,,,,,0 = Not at all,1,2 = Slightly,3,4 = Moderately,5,6 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Weight_Self_Esteem,Has your weight influenced how you think about (judge) yourself as a person?,DCW_120601.doc,encoded values,,,,,,,PhenX,PX120601030000,,,,,0 = Not at all,1,2 = Slightly,3,4 = Moderately,5,6 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Shape_Self_Esteem,Has you shape influenced how you think about (judge) yourself as a person?,DCW_120601.doc,encoded values,,,,,,,PhenX,PX120601040000,,,,,0 = Not at all,1,2 = Slightly,3,4 = Moderately,5,6 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Eaten_Large_Amounts_Of_Food,During the past 6 months have there been times when you felt you have eaten what other people would regard as an unusually large amount of food (e.g. a quart of ice cream) given the circumstances?,DCW_120601.doc,enumerated,,,,,,,PhenX,PX120601050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Could_Not_Stop_Eating,"During the times when you ate an unusually large amount of food, did you experience a loss of control (feel you couldn't stop eating or control what or how much you were eating)?",DCW_120601.doc,enumerated,,,,,,,PhenX,PX120601060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Six_Month_Days_Control_Loss,How many DAYS per week on average over the past 6 MONTHS have you eaten an unusually large amount of food and experienced a loss of control?,DCW_120601.doc,enumerated,,,,,,,PhenX,PX120601070000,,,,,1,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Three_Month_Days_Control_Loss,How many TIMES per week on average over the past 3 MONTHS have you eaten an unusually large amount of food and experienced a loss of control?,DCW_120601.doc,integer,,1,13,,,,PhenX,PX120601080000,,,,,1..13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Eat_More_Rapidly,During these episodes of overeating and loss of control did you...  Eat much more rapidly than normal?,DCW_120601.doc,enumerated,,,,,,,PhenX,PX120601090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Eat_Until_Uncomfortably_Full,During these episodes of overeating and loss of control did you...  Eat until you felt uncomfortably full?,DCW_120601.doc,enumerated,,,,,,,PhenX,PX120601100000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120601_Eat_When_Not_Hungry,During these episodes of overeating and loss of control did you...  Eat large amounts of food when you didn't feel physically hungry?,DCW_120601.doc,enumerated,,,,,,,PhenX,PX120601110000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
