VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Participant_ID,Participant ID,DCW_111501.doc,string,,,,,,,PhenX,PX111501010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Photographer_ID,Photographer ID,DCW_111501.doc,string,,,,,,,PhenX,PX111501020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Retinal_Digital_Photography_Instrument_Model,Retinal Digital Photography instrument model,DCW_111501.doc,string,,,,,,,PhenX,PX111501030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_RDG_Fields_Photographed,Right Eye Fields photographed in the Retinal Digital Photography,DCW_111501.doc,enumerated,,,,,,,PhenX,PX111501040000,,,,,Can not be photographed,Field 1,Field 2,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_RDG_Fields_Cannot_Be_Photographed,Right Eye Fields cannot be photographed in the Retinal Digital Photography. Please describe.,DCW_111501.doc,string,,,,,,,PhenX,PX111501040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_RDG_Fields_Other,"Right Eye Fields photographed in the Retinal Digital Photography. Other, please describe.",DCW_111501.doc,string,,,,,,,PhenX,PX111501040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_RDG_Flash_Setting,Right Eye Flash Setting in the Retinal Digital Photography,DCW_111501.doc,enumerated,,,,,,,PhenX,PX111501050000,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_Number_Images_Captured,Right Eye Number of images captured in the Retinal Digital Photography,DCW_111501.doc,Numeric,,,,,,,PhenX,PX111501060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_Estimated_Pupil_Diameter,Right Eye Estimated Diameter of Pupil at 1st Photograph,DCW_111501.doc,Numeric,,,,,,,PhenX,PX111501070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Right_Eye_Problem,Right Eye Describe any problems or unusual findings,DCW_111501.doc,string,,,,,,,PhenX,PX111501080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_RDG_Fields_Photographed,Left Eye Fields photographed in the Retinal Digital Photography,DCW_111501.doc,enumerated,,,,,,,PhenX,PX111501090000,,,,,Can not be photographed,Field 1,Field 2,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_RDG_Fields_Cannot_Be_Photographed,Left Eye Fields cannot be photographed in the Retinal Digital Photography. Please describe.,DCW_111501.doc,string,,,,,,,PhenX,PX111501090100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_RDG_Fields_Other,"Left Eye Fields photographed in the Retinal Digital Photography. Other, please describe.",DCW_111501.doc,string,,,,,,,PhenX,PX111501090200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_RDG_Flash_Setting,Left Eye Flash Setting in the Retinal Digital Photography,DCW_111501.doc,enumerated,,,,,,,PhenX,PX111501100000,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_Number_Images_Captured,Left Eye Number of images captured in the Retinal Digital Photography,DCW_111501.doc,Numeric,,,,,,,PhenX,PX111501110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_Estimated_Pupil_Diameter,Left Eye Estimated Diameter of Pupil at 1st Photograph,DCW_111501.doc,Numeric,,,,,,,PhenX,PX111501120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111501_Left_Eye_Problem,Left Eye Describe any problems or unusual findings,DCW_111501.doc,string,,,,,,,PhenX,PX111501130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
