VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Cow_Milk_Past_Week,Did your child consume Cows' Milk during the past week?,DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201010100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Cow_Milk_Servings_Day,How many servings of Cows' Milk per day did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Cow_Milk_Servings_Week,How many servings of Cows' Milk per week did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Cow_Milk_Serving_Amount,The amount of Cows' Milk per serving during the past week?,DCW_080201.doc,integer,,,,,Enter in oz.,,PhenX,PX080201010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Pure_Juice_Past_Week,Did your child consume 100% Juice during the past week?,DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Pure_Juice_Servings_Day,How many servings of 100% Juice per day did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Pure_Juice_Servings_Week,How many servings of 100% Juice per week did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Pure_Juice_Serving_Amount,The amount of 100% Juice per serving during the past week?,DCW_080201.doc,integer,,,,,Enter in oz.,,PhenX,PX080201020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Juice_Drinks_Past_Week,Did your child consume Juice Drinks during the past week?,DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201030100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Juice_Drinks_Servings_Day,How many servings of Juice Drinks per day did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Juice_Drinks_Servings_Week,How many servings of Juice Drinks per week did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Juice_Drinks_Serving_Amount,The amount of Juice Drinks per serving during the past week?,DCW_080201.doc,integer,,,,,Enter in oz.,,PhenX,PX080201030400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Water_Past_Week,Did your child consume Water during the past week?,DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Water_Servings_Day,How many servings of Water per day did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Water_Servings_Week,How many servings of Water per week did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201040300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Water_Serving_Amount,The amount of Water per serving during the past week?,DCW_080201.doc,integer,,,,,Enter in oz.,,PhenX,PX080201040400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Flavored_Water_Past_Week,Did your child consume Flavored Water during the past week?,DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201050100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Flavored_Water_Servings_Day,How many servings of Flavored Water per day did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Flavored_Water_Servings_Week,How many servings of Flavored Water per week did your child drink?,DCW_080201.doc,integer,,,,,,,PhenX,PX080201050300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Flavored_Water_Serving_Amount,The amount of Flavored Water per serving during the past week?,DCW_080201.doc,integer,,,,,Enter in oz.,,PhenX,PX080201050400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Sugared_Powder_Past_Week,"Did your child consume Sugared Beverages made from Powder (e.g., Kool-Aide) during the past week?",DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201060100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Sugared_Powder_Servings_Day,"How many servings of Sugared Beverages made from Powder (e.g., Kool-Aide) per day did your child drink?",DCW_080201.doc,integer,,,,,,,PhenX,PX080201060200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Sugared_Powder_Servings_Week,"How many servings of Sugared Beverages made from Powder (e.g., Kool-Aide) per week did your child drink?",DCW_080201.doc,integer,,,,,,,PhenX,PX080201060300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Sugared_Powder_Serving_Amount,"The amount of Sugared Beverages made from Powder (e.g., Kool-Aide) per serving during the past week?",DCW_080201.doc,integer,,,,,Enter in oz.,,PhenX,PX080201060400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Sugar_Free_Powder_Past_Week,"Did your child consume Sugar-free Beverages made from Powder (e.g., Crystal Light) during the past week?",DCW_080201.doc,enumerated,,,,,,,PhenX,PX080201070100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080201_Sugar_Free_Powder_Servings_Day,"How many servings of Sugar-free Beverages made from Powder (e.g., Crystal Light) per day did your child drink?",DCW_080201.doc,integer,,,,,,,PhenX,PX080201070200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
