VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Hard_To_Breathe,"When frightened, it is hard to breathe.",DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201010000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Scared_Of_Heights,I am afraid of heights.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201020000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Headache_Stomachache_School,I get headaches or stomach aches when I am at school.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201030000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_People_Dont_Know,I don't like to be with people I don't know.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201040000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Blood,"When I see blood, I get dizzy.",DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201050000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Fixed_Order,I want that things are in a fixed order.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201060000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Homesick,I get scared when I sleep away from home.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201070000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Dont_Like_Me,I worry about others not liking me.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201080000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Pass_Out,"When frightened, I feel like passing out.",DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201090000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Contamination,I think that I will be contaminated with a serious disease.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201100000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Nervous,I am nervous.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201110000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120201_Anxiety_Frightening_Thoughts,I have thoughts that frighten me.,DCW_120201.doc,enumerated,,,,,,,PhenX,PX120201120000,,,,,Almost Never,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
