VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Ever_Taken_Estrogen,"Have you ever taken estrogen (""female hormones"") for symptoms of menopause (the change of life) or for other reasons?",DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401010000,,,,,No,"Yes, and I am currently taking estrogens","Yes, but I am no longer taking estrogens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Ever_Premarin,The most frequently used estrogen is oral Premarin. Have you ever taken Premarin by mouth (as pills)?,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401020000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Age_First,At what age did you first take Premarin?,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401030000,,,,,Before age 45,45-49,50-54,55-59,60-64,65-69,70 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Age_Last,At what age did you last take Premarin?,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401040000,,,,,Currently taking,Before age 45,45-49,50-54,55-59,60-64,65-69,70 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Years,How many years in total did you take Premarin (exclude those periods when you temporarily stopped)?,DCW_070401.doc,integer,,,,,"Enter in years (If less than 1 year, mark as 1).",,PhenX,PX070401050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Dose_Green,Five commonly used doses of Premarin can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Green (0.3 mg).,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401060100,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Dose_Brown_Red,Five commonly used doses of Premarin can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Brown/Red (0.625 mg).,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401060200,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Dose_White,Five commonly used doses of Premarin can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  White (0.9 mg).,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401060300,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Dose_Yellow_Orange,Five commonly used doses of Premarin can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Yellow/Orange (1.25 mg).,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401060400,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070401_Premarin_Dose_Purple,Five commonly used doses of Premarin can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Purple (2.5 mg).,DCW_070401.doc,enumerated,,,,,,,PhenX,PX070401060500,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
