VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Hemophilia,Do you have hemophilia? (exclusion from Phlebotomy),DCW_160201.doc,encoded values,,,,,"If respondent answers ""Yes"", they are excluded from phlebotomy",,PhenX,PX160201010000,,,,,1 = Yes,2 = No,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Chemotherapy,Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks? (exclusion from Phlebotomy),DCW_160201.doc,encoded values,,,,,"If respondent answers ""Yes"", they are excluded from phlebotomy",,PhenX,PX160201020000,,,,,1 = Yes,2 = No,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Exclusion_Criteria,Exclusion Criteria,DCW_160201.doc,enumerated,,,,,"If ""None"", proceed with blood draw",,PhenX,PX160201030000,,,,,Hemophilia,Received cancer chemotherapy in the last 3 weeks,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Blood_Draw_Done,Was blood drawn?,DCW_160201.doc,enumerated,,,,,"If ""No"", record reason below",,PhenX,PX160201040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Blood_Draw_Sample,Was full amount obtained?,DCW_160201.doc,enumerated,,,,,"If ""No"", record reason below",,PhenX,PX160201040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Blood_Draw_Comments,"Record any comments about the blood draw, including any reasons for the tube not being drawn according to the protocol.",DCW_160201.doc,string,,,,,,,PhenX,PX160201040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Sample_Comments,Record any comments about the sample during processing.,DCW_160201.doc,string,,,,,,,PhenX,PX160201050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Cytokine_Assay_Type,Record the type of assay used for cytokine testing.,DCW_160201.doc,string,,,,,,,PhenX,PX160201060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Equipment_Make,Make of the equipment used to perform the cytokine assay.,DCW_160201.doc,string,,,,,,,PhenX,PX160201070100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Equipment_Manufacturer,Manufacturer of the equipment used to perform the cytokine assay.,DCW_160201.doc,string,,,,,,,PhenX,PX160201070200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Assay_Repeatability,Repeatability of the assay,DCW_160201.doc,integer,,,,,,,PhenX,PX160201080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Coefficient_Of_Variation,Coefficient of variation for the assay,DCW_160201.doc,integer,,,,,,,PhenX,PX160201090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Interleukin_2_Receptor_Concentration,Interleukin 2 Receptor (Soluble),DCW_160201.doc,decimal,pg/mL,,,,,,PhenX,PX160201100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160201_Interleukin_12_Concentration,Interleukin 12,DCW_160201.doc,decimal,pg/mL,,,,,,PhenX,PX160201110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
