VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Condom,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  1 = Condom or rubber",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Withdrawal,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  2 = Withdrawal or pulling out",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Vasectomy,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  3 = Vasectomy or male sterilization",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010300,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Pill,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  4 = Pill",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010400,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Tubal_Ligation,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  5 = Tubal ligation (tubes tied) or female sterilization",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010500,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Injection,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  6 = Injection (Depo-Provera or Lunelle)",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010600,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Spermicide,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  7 = Spermicidal foam/jelly/cream/film/suppository",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010700,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Hormonal_Implant,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  8 = Hormonal implant (Norplant)",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010800,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Rhythm,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  9 = Rhythm or safe period",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302010900,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100302_Prevent_Pregnancy_STD_Method_Something_Else,"Including any methods you may have already told me about and methods you may have used only once, during the last 12 months, which of these methods did you and she use to prevent pregnancy or sexually transmitted diseases?  10 = Something else",DCW_100302.doc,enumerated,,,,,ENTER all that apply.,,PhenX,PX100302011000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
