VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Experienced_Harmful_Events,"Have you ever experienced, witnessed, or otherwise been involved in any events that could have brought serious harm or even death to you or someone else?",DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401010000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Experienced_Harmful_Events_Specify,"Have you ever experienced, witnessed, or otherwise been involved in any events that could have brought serious harm or even death to you or someone else?  If yes: Specify (in general)",DCW_121401.doc,string,,,,,,,PhenX,PX121401010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Event_Caused_Horror,"Did this event cause you to have intense feelings of fear, helplessness, or horror?",DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401020000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Event_Caused_Horror_Specify,"Did this event cause you to have intense feelings of fear, helplessness, or horror?  If yes: Specify",DCW_121401.doc,string,,,,,,,PhenX,PX121401020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Bothered_By_Thoughts_Of_Event,"Have you ever been bothered by unwanted thoughts, or dreams, or images that kept coming back to you, about a traumatic event that you experienced or witnessed?",DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401030000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Reliving_Event,Have you ever felt as if you were reliving some traumatic event that you experienced or witnessed?,DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401040000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Anxious_About_Event,Have you ever been intensely distressed or extremely anxious when you were reminded in some way about a traumatic event that you experienced or witnessed?,DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401050000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Avoid_Thinking_Of_Event,Have you tried in general to avoid thinking or talking about the event?,DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401060000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Avoid_Activities,"Have you tried in general to avoid activities, places, or people that remind you of the event?",DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401070000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121401_Unable_To_Remember,Are you unable to recall important parts of the event?,DCW_121401.doc,encoded values,,,,,,,PhenX,PX121401080000,,,,,0 = No,1 = Yes,9 = Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
