VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Fired,"At any time in your life, have you ever been unfairly fired?",DCW_210302.doc,enumerated,,,,,,,PhenX,PX210302010100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Fired_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302010101,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height,7 = Your weight,8 = Some other aspect of your physical appearance,9 = Your sexual orientation,10 = Your education or income level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Fired_Reason_Other,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302010102,,,,,1 = A physical disability,2 = Your shade of skin color,3 = Your tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Fired_Reason_String,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER, Other (SPECIFY) _______________",DCW_210302.doc,string,,,,,,,PhenX,PX210302010103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Fired_Last_Occurrence,When was the last time this happened?,DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302010200,,,,,1 = Past week,2 = Past month,3 = Past year,4 = More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Fired_Lifetime_Occurrence,How many times has this happened during your lifetime?,DCW_210302.doc,integer,,,,,,,PhenX,PX210302010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Hired,"For unfair reasons, have you ever not been hired for a job?",DCW_210302.doc,enumerated,,,,,,,PhenX,PX210302020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Hired_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302020101,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height,7 = Your weight,8 = Some other aspect of your physical appearance,9 = Your sexual orientation,10 = Your education or income level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Hired_Reason_Other,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302020102,,,,,1 = A physical disability,2 = Your shade of skin color,3 = Your tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Hired_Reason_String,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER Other (SPECIFY) _______________",DCW_210302.doc,string,,,,,,,PhenX,PX210302020103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Hired_Last_Occurrence,When was the last time this happened?,DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302020200,,,,,1 = Past week,2 = Past month,3 = Past year,4 = More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Hired_Lifetime_Occurrence,How many times has this happened during your lifetime?,DCW_210302.doc,integer,,,,,,,PhenX,PX210302020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Promotion,Have you ever been unfairly denied a promotion?,DCW_210302.doc,enumerated,,,,,,,PhenX,PX210302030100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Promotion_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302030101,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height,7 = Your weight,8 = Some other aspect of your physical appearance,9 = Your sexual orientation,10 = Your education or income level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Promotion_Reason_Other,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302030102,,,,,1 = A physical disability,2 = Your shade of skin color,3 = Your tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Promotion_Reason_String,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER Other (SPECIFY) _______________",DCW_210302.doc,string,,,,,,,PhenX,PX210302030103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Promotion_Last_Occurrence,When was the last time this happened?,DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302030200,,,,,1 = Past week,2 = Past month,3 = Past year,4 = More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Promotion_Lifetime_Occurrence,How many times has this happened during your lifetime?,DCW_210302.doc,integer,,,,,,,PhenX,PX210302030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Stopped,"Have you ever been unfairly stopped, searched, questioned, physically threatened or abused by the police?",DCW_210302.doc,enumerated,,,,,,,PhenX,PX210302040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Stopped_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302040101,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height,7 = Your weight,8 = Some other aspect of your physical appearance,9 = Your sexual orientation,10 = Your education or income level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Stopped_Reason_Other,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER",DCW_210302.doc,encoded values,,,,,,,PhenX,PX210302040102,,,,,1 = A physical disability,2 = Your shade of skin color,3 = Your tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210302_Discrimination_Stopped_Reason_String,"If ""yes"" follow-up with: What do you think was the main reason for this experience? OTHER POSSIBLE CATEGORIES TO CONSIDER, Other (SPECIFY) _______________",DCW_210302.doc,string,,,,,,,PhenX,PX210302040103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
