VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Interviewer_Checkpoint_Can_Respondent_Read,INTERVIEWER CHECKPOINT:,DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108010000,,,,,1 = RESPONDENT IS ABLE TO READ,2 = ALL OTHERS GO TO 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_ThoughtAbout_CommittingSuicide_AbleToRead,"Three experiences are listed in your booklet on page 20 labeled A, B, and C. Did Experience A ever happen to you?  INTERVIEWER: EXPERIENCE A IS ""YOU SERIOUSLY THOUGHT ABOUT COMMITTING SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108020000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_ThoughtAbout_CommittingSuicide_FirstTimeAge_AbleToRead,"How old were you the first time this happened?  INTERVIEWER: EXPERIENCE A IS ""YOU SERIOUSLY THOUGHT ABOUT COMMITTING SUICIDE""",DCW_640108.doc,integer,Years,,,,,,PhenX,PX640108020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_ThoughtAbout_CommittingSuicide_FirstTimeAgeCoded_AbleToRead,"How old were you the first time this happened?  INTERVIEWER: EXPERIENCE A IS ""YOU SERIOUSLY THOUGHT ABOUT COMMITTING SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108020200,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_ThoughtAbout_CommittingSuicide_PastYear_AbleToRead,"Did Experience A happen to you at any time in the past 12 months?  INTERVIEWER: EXPERIENCE A IS ""YOU SERIOUSLY THOUGHT ABOUT COMMITTING SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108030000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_ThoughtAbout_CommittingSuicide_LastTimeAge_AbleToRead,"How old were you the last time this experience happened to you?  INTERVIEWER: EXPERIENCE A IS ""YOU SERIOUSLY THOUGHT ABOUT COMMITTING SUICIDE""",DCW_640108.doc,integer,Years,,,,,,PhenX,PX640108030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_ThoughtAbout_CommittingSuicide_LastTimeAgeCoded_AbleToRead,"How old were you the last time this experience happened to you?  INTERVIEWER: EXPERIENCE A IS ""YOU SERIOUSLY THOUGHT ABOUT COMMITTING SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108030200,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_PlanFor_CommittingSuicide_AbleToRead,"Now look at the second of the three experiences on the list, Experience B. Did Experience B ever happen to you?  INTERVIEWER: EXPERIENCE B IS ""YOU MADE A PLAN FOR COMMITTING SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108040000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_PlanFor_CommittingSuicide_FirstTimeAge_AbleToRead,"How old were you the first time this happened?  INTERVIEWER: EXPERIENCE B IS ""YOU MADE A PLAN FOR COMMITTING SUICIDE""",DCW_640108.doc,integer,Years,,,,,,PhenX,PX640108040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_PlanFor_CommittingSuicide_FirstTimeAgeCoded_AbleToRead,"How old were you the first time this happened?  INTERVIEWER: EXPERIENCE B IS ""YOU MADE A PLAN FOR COMMITTING SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108040200,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_PlanFor_CommittingSuicide_PastYear_AbleToRead,"Did Experience B happen to you at any time in the past 12 months?  INTERVIEWER: EXPERIENCE B IS ""YOU MADE A PLAN FOR COMMITTING SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108050000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_PlanFor_CommittingSuicide_LastTimeAge_AbleToRead,"How old were you the last time this experience happened to you?  INTERVIEWER: EXPERIENCE B IS ""YOU MADE A PLAN FOR COMMITTING SUICIDE""",DCW_640108.doc,integer,Years,,,,,,PhenX,PX640108050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_PlanFor_CommittingSuicide_LastTimeAgeCoded_AbleToRead,"How old were you the last time this experience happened to you?  INTERVIEWER: EXPERIENCE B IS ""YOU MADE A PLAN FOR COMMITTING SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108050200,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_AbleToRead,"Now look at the third of the three experiences on the list, Experience C. Did experience C ever happen to you?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108060000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_TimesLifetime_AbleToRead,"How many times did Experience C ever happen to you in your lifetime?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,integer,,,,,,,PhenX,PX640108060100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_TimesLifetime_AbleToRead,"How many times did Experience C ever happen to you in your lifetime?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108060200,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_FirstTimeAge_AbleToRead,"How old were you the first time?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,integer,Years,,,,,,PhenX,PX640108070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_FirstTimeAgeCoded_AbleToRead,"How old were you the first time?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108070100,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_SituationFirstTime_AbleToRead,"There are three statements numbered 1, 2, and 3 on page 21 in your booklet. Which of these three statements best describes your situation when Experience C happened to you the first time—1, 2, or 3?",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108080000,,,,,1 = I MADE A SERIOUS ATTEMPT TO KILL MYSELF AND IT WAS ONLY LUCK THAT I DID NOT SUCCEED,"2 = I TRIED TO KILL MYSELF, BUT KNEW THAT THE METHOD MAY NOT WORK",3 = MY ATTEMPT WAS A CRY FOR HELP. I DID NOT INTEND TO DIE,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_PastYear_AbleToRead,"Did Experience C happen to you in the past 12 months?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108090000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_LastTimeAge_AbleToRead,"How old were you (when/the last time) Experience C happened to you?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,integer,Years,,,,,,PhenX,PX640108100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_LastTimeAgeCoded_AbleToRead,"How old were you (when/the last time) Experience C happened to you?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""  Don't Know/Refused",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108101000,,,,,998 = DON’T KNOW,999 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_LastTimeResult_AbleToRead,"Did it result in an injury or poisoning?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108110000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_LastTimeMedicalAttention_AbleToRead,"Did it require medical attention?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108120000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640108_Attempted_Suicide_LastTimeHospitalization_AbleToRead,"Did it require overnight hospitalization?  INTERVIEWER: EXPERIENCE C IS ""YOU ATTEMPTED SUICIDE""",DCW_640108.doc,encoded values,,,,,,,PhenX,PX640108130000,,,,,1 = YES,5 = NO,8 = DON'T KNOW,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
