VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Father_Alcoholic_Problem_Drinker,Has/Was your blood or natural father been an alcoholic or problem drinker at ANY time in his life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101010000,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Mother_Alcoholic_Problem_Drinker,Has/Was your blood or natural mother been an alcoholic or problem drinker at ANY time in her life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101020000,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Full_Brothers,"How many full brothers have you had who lived to be at least 10 years old, including those who are still living? By full brothers, I mean brothers who have the same natural mother AND the same natural father as you do.",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101030100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Brother_Alcoholic_Problem_Drinker,Was your full brother an alcoholic or problem drinker at ANY time in his life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101030200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Brothers_Alcoholic_Problem_Drinker,"How many of your full brothers are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101030300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Full_Sisters,"How many full sisters have you had who lived to be at least 10 years old, including those who are still living? By full sisters, I mean sisters who have the same natural mother AND the same natural father as you do.",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101040100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Sister_Alcoholic_Problem_Drinker,Was your full sister an alcoholic or problem drinker at ANY time in her life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101040200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Sisters_Alcoholic_Problem_Drinker,"How many of your full sisters are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101040300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Natural_Sons,"How many natural sons have you had who lived to be at least 10 years old, including those who are still living? By natural, I mean those who you (biologically fathered/gave birth to.)",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101050100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Son_Alcoholic_Problem_Drinker,Was your natural son an alcoholic or problem drinker at ANY time in his life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101050200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Sons_Alcoholic_Problem_Drinker,"How many of your natural sons are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101050300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Natural_Daughters,"How many natural daughters have you had who lived to be at least 10 years old, including those who are still living? By natural, I mean those who you (biologically fathered/gave birth to.)",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101060100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Daughter_Alcoholic_Problem_Drinker,Was your natural daughter an alcoholic or problem drinker at ANY time in her life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101060200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Daughters_Alcoholic_Problem_Drinker,"How many of your natural daughters are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101060300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Natural_Paternal_Uncles,"How many full brothers did your natural father have who lived to be at least 10 years old, including those who are still alive? By full brothers, I mean those who had the SAME TWO natural or blood parents as your father.",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101070100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Paternal_Uncle_Alcoholic_Problem_Drinker,Was your natural father’s full brother an alcoholic or problem drinker at ANY time in his life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101070200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Paternal_Uncles_Alcoholic,"How many of your natural father’s full brothers are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101070300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Natural_Paternal_Aunts,"How many full sisters did your natural father have who lived to be at least 10 years old, including those who are still living? By full sisters, I mean those who had the SAME TWO natural or blood parents as your father.",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101080100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Paternal_Aunt_Alcoholic_Problem_Drinker,Was your natural father’s full sister an alcoholic or problem drinker at ANY time in her life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101080200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Paternal_Aunts_Alcoholic,"How many of your natural father’s full sisters are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101080300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Natural_Maternal_Uncles,"How many full brothers did your natural mother have who lived to be at least 10 years old, including those who are still living? By full brothers, I mean those who had the SAME TWO natural or blood parents as your mother.",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101090100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Maternal_Uncle_Alcoholic_Problem_Drinker,Was your natural mother’s full brother an alcoholic or problem drinker at ANY time in his life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101090200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Maternal_Uncles_Alcoholic,"How many of your natural mother’s full brothers are now, or were in the past, alcoholics or problem drinkers?",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101090300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Number_Natural_Maternal_Aunts,"How many full sisters did your natural mother have who lived to be at least 10 years old, including those who are still alive? By full sisters, I mean those who had the SAME TWO natural or blood parents as your mother.",DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101100100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510101_Maternal_Aunt_Alcoholic_Problem_Drinker,Was your natural mother’s full sister an alcoholic or problem drinker at ANY time in her life?,DCW_510101.doc,encoded values,,,,,,,PhenX,PX510101100200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
