VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication1_Name,Medication Name 1,DCW_091001.doc,string,,,,,,,PhenX,PX091001010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication1_Dose,Medication Dose 1,DCW_091001.doc,string,,,,,,,PhenX,PX091001020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication 1_Time_Taken,Time and date last taken,DCW_091001.doc,Time,,,,,,,PhenX,PX091001030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication 1_Date_Taken,Time and date last taken,DCW_091001.doc,Date,,,,,,,PhenX,PX091001040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication2_Name,Medication Name 2,DCW_091001.doc,string,,,,,,,PhenX,PX091001050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication2_Dose,Medication Dose 2,DCW_091001.doc,string,,,,,,,PhenX,PX091001060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication2_Time_Taken,Time and date last taken,DCW_091001.doc,Time,,,,,,,PhenX,PX091001070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication2_Date_Taken,Time and date last taken,DCW_091001.doc,Date,,,,,,,PhenX,PX091001080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication3_Name,Medication Name 3,DCW_091001.doc,string,,,,,,,PhenX,PX091001090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication3_Dose,Medication Dose 3,DCW_091001.doc,string,,,,,,,PhenX,PX091001100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication3_Time_Taken,Time and date last taken,DCW_091001.doc,Time,,,,,,,PhenX,PX091001110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Medication3_Date_Taken,Time and date last taken,DCW_091001.doc,Date,,,,,,,PhenX,PX091001120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Indication_For_Test,Clinical or Research Indication for Test,DCW_091001.doc,string,,,,,,,PhenX,PX091001130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_Contraindications,Contraindications for test,DCW_091001.doc,enumerated,,,,,,,PhenX,PX091001140000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_SPO2,Saturation of oxyhemoglobin (SpO2),DCW_091001.doc,decimal,,,,,,,PhenX,PX091001150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091001_SAO2,Arterial oxyhemoglobin saturation (SaO2),DCW_091001.doc,decimal,,,,,,,PhenX,PX091001160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
