VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Smoke_Cigarettes,How many of your friends would you estimate . . . Smoke cigarettes?,DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010100,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Smoke_Marijuana,"How many of your friends would you estimate . . . Smoke marijuana (pot, weed) or hashish?",DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010200,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_LSD,How many of your friends would you estimate . . . Take LSD?,DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010300,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Other_Hallucinogens,"How many of your friends would you estimate . . . Take other hallucinogens (mescaline, peyote, ""shrooms"" or psilocybin, PCP, etc.)?",DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010400,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Amphetamines,"How many of your friends would you estimate . . . Take amphetamines (uppers, pep pills, bennies, speed)?",DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010500,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Quaalude,"How many of your friends would you estimate . . . Take Quaaludes (quads, methaqualone)?",DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010600,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Sedatives,How many of your friends would you estimate . . . Take sedatives/barbiturates (downers)?,DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010700,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Tranquilizers,How many of your friends would you estimate . . . Take tranquilizers?,DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010800,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Cocaine,How many of your friends would you estimate . . . Take cocaine?,DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401010900,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX540401_Number_Friends_Take_Heroin,How many of your friends would you estimate . . . Take heroin?,DCW_540401.doc,encoded values,,,,,,,PhenX,PX540401011000,,,,,1 = None,2 = A Few,3 = Some,4 = Most,5 = All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
