VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Father_Pregnancy_Ever,"Have you ever fathered a pregnancy, regardless of outcome?",DCW_101302.doc,enumerated,,,,,,,PhenX,PX101302010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Father_Pregnancy_Times,"How many times have you fathered a pregnancy, regardless of outcome?",DCW_101302.doc,integer,,,,,,,PhenX,PX101302020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Father_Pregnancy_Age,How old were you when you fathered this pregnancy?,DCW_101302.doc,integer,,,,,Enter in years.,,PhenX,PX101302030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Planned_Pregnancy,Was this a planned pregnancy? (e.g. you and your partner had intended to get pregnant),DCW_101302.doc,enumerated,,,,,,,PhenX,PX101302040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Planned_Pregnancy_Months_Achieve,How many months did it take for your partner to achieve pregnancy?,DCW_101302.doc,integer,,,,,Enter number of months,,PhenX,PX101302050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Multiple_Pregnancy_Twins_Triplets,"Was this a multiple pregnancy? (e.g. twins, triplets, etc.)",DCW_101302.doc,enumerated,,,,,,,PhenX,PX101302060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Multiple_Pregnancy_Fetuses_Number,Specify number of fetuses.,DCW_101302.doc,integer,,,,,,,PhenX,PX101302070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Pregnancy_Outcome_Fetus_1,What was the outcome of this pregnancy?,DCW_101302.doc,enumerated,,,,,"NOTE: If multiple birth, respond to question for each fetus. If additional options are needed, copy responses and number the questions 8e, 8f, 8g, etc. as appropriate.",,PhenX,PX101302080100,,,,,Live Birth,Miscarriage,Stillbirth,Abortion,Ectopic/tubal,Molar Pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Pregnancy_Outcome_Fetus_2,What was the outcome of this pregnancy?,DCW_101302.doc,enumerated,,,,,"NOTE: If multiple birth, respond to question for each fetus. If additional options are needed, copy responses and number the questions 8e, 8f, 8g, etc. as appropriate.",,PhenX,PX101302080200,,,,,Live Birth,Miscarriage,Stillbirth,Abortion,Ectopic/tubal,Molar Pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Pregnancy_Outcome_Fetus_3,What was the outcome of this pregnancy?,DCW_101302.doc,enumerated,,,,,"NOTE: If multiple birth, respond to question for each fetus. If additional options are needed, copy responses and number the questions 8e, 8f, 8g, etc. as appropriate.",,PhenX,PX101302080300,,,,,Live Birth,Miscarriage,Stillbirth,Abortion,Ectopic/tubal,Molar Pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Pregnancy_Outcome_Fetus_4,What was the outcome of this pregnancy?,DCW_101302.doc,enumerated,,,,,"NOTE: If multiple birth, respond to question for each fetus. If additional options are needed, copy responses and number the questions 8e, 8f, 8g, etc. as appropriate.",,PhenX,PX101302080400,,,,,Live Birth,Miscarriage,Stillbirth,Abortion,Ectopic/tubal,Molar Pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101302_Birth_Loss_Date,Date of birth or loss.,DCW_101302.doc,Date,,,,,,,PhenX,PX101302090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
