VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoPrice_Cigarettes_UsuallyBuy_ManufacturedRollOwn,"ASK: Current users and former users 12 month  When you [buy/bought] cigarettes for yourself, [do/did] you usually buy manufactured cigarettes or a pouch of tobacco to roll-your-own cigarettes? Choose all that apply.",DCW_740801.doc,encoded values,,,,,,,PhenX,PX740801010000,,,,,1 = Manufactured cigarettes,2 = Roll-your-own tobacco (End Questions),(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_UsuallyBuy_CartonPackSingle,"Do you usually buy cigarettes by the carton, pack or as single cigarettes?",DCW_740801.doc,encoded values,,,,,skip logic,ASK IF Q1=1,PhenX,PX740801020000,,,,,1 = Carton,2 = Pack,3 = Single Cigarettes,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMany_PacksCarton,How many packs of cigarettes are in the carton you usually buy?,DCW_740801.doc,decimal,dollars,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=1 AND Q1=1",PhenX,PX740801030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMany_PacksCarton_Encoded,How many packs of cigarettes are in the carton you usually buy?,DCW_740801.doc,encoded values,,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=1 AND Q1=1",PhenX,PX740801030200,,,,,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMuch_Carton,How much do you usually pay for a carton of cigarettes?,DCW_740801.doc,decimal,dollars,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=1 AND Q1=1",PhenX,PX740801040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMuch_Carton_Encoded,How much do you usually pay for a carton of cigarettes?,DCW_740801.doc,encoded values,,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=1 AND Q1=1",PhenX,PX740801040200,,,,,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMuch_Pack,How much do you usually pay for a pack of cigarettes?,DCW_740801.doc,decimal,dollars,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=2 AND Q1=1",PhenX,PX740801050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMuch_Pack_Encoded,How much do you usually pay for a pack of cigarettes?,DCW_740801.doc,encoded values,,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=2 AND Q1=1",PhenX,PX740801050200,,,,,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMuch_Single,How much do you usually pay for a single cigarette?,DCW_740801.doc,decimal,dollars,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=3 AND Q1=1",PhenX,PX740801060100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740801_TobaccoProductPrice_Cigarettes_HowMuch_Single_Encoded,How much do you usually pay for a single cigarette?,DCW_740801.doc,encoded values,,,,,skip logic,"FOR CURRENT USERS, ASK IF Q2=3 AND Q1=1",PhenX,PX740801060200,,,,,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
