VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_1stSmoke_Time,Current Every-Day or Current Some-Day Smokers  How soon after you wake up do/did you smoke your first cigarette?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001010000,,,,,1 = Within 5 minutes [3 points],2 = 6-30 minutes [2 points],3 = 31-60 minutes [1 point],4 = After 60 minutes [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_Refraining_Difficulty,"Current Every-Day or Current Some-Day Smokers  Do/Did you find it difficult to refrain from smoking in places where it is forbidden, e.g., in church, at the library, in a cinema, etc.?",DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001020000,,,,,1 = Yes [1 point],2 = No [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_1stSmoke_Givingup,Current Every-Day or Current Some-Day Smokers  Which cigarette would you hate most to give up?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001030000,,,,,1 = The first one in the morning [1 point],2 = All others [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_Quantity_1Day,Current Every-Day or Current Some-Day Smokers  How many cigarettes per day do/did you smoke?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001040000,,,,,1 = 10 or less [0 points],2 = 11-20 [1 point],3 = 21-30 [2 points],4 = 31 or more [3 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More_1stHour,Current Every-Day or Current Some-Day Smokers  Do/did you smoke more frequently during the first hours after waking than during the rest of the day?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001050000,,,,,1 = Yes [1 point],2 = No [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_Smoking_During_Illness,Current Every-Day or Current Some-Day Smokers  Do/did you smoke if you are so ill that you are in bed most of the day?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001060000,,,,,1 = Yes [1 point],2 = No [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More,Was there a 6-month period when you smoked more than you do now?,DCW_031001.doc,enumerated,,,,,,,PhenX,PX031001070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More_1stSmoke_Time,Current Every-Day or Current Some-Day Smokers  How soon after you wake up do/did you smoke your first cigarette?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001080000,,,,,1 = Within 5 minutes [3 points],2 = 6-30 minutes [2 points],3 = 31-60 minutes [1 point],4 = After 60 minutes [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More_Refraining_Difficulty,"Current Every-Day or Current Some-Day Smokers  Do/Did you find it difficult to refrain from smoking in places where it is forbidden, e.g., in church, at the library, in a cinema, etc.?",DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001090000,,,,,1 = Yes [1 point],2 = No [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More_1stSmoke_Givingup,Current Every-Day or Current Some-Day Smokers  Which cigarette would you hate most to give up?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001100000,,,,,1 = The first one in the morning [1 point],2 = All others [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More_Quantity_1Day,Current Every-Day or Current Some-Day Smokers  How many cigarettes per day do/did you smoke?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001110000,,,,,1 = 10 or less [0 points],2 = 11-20 [1 point],3 = 21-30 [2 points],4 = 31 or more [3 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031001_Current_Smoker_More_More_1stHour,Current Every-Day or Current Some-Day Smokers  Do/did you smoke more frequently during the first hours after waking than during the rest of the day?,DCW_031001.doc,encoded values,,,,,,,PhenX,PX031001120000,,,,,1 = Yes [1 point],2 = No [0 points],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
