VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Legs_Feet_Numb,Are your legs and/or feet numb?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Burning_Pain,Do you ever have any burning pain in your legs and/or feet?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401020000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Feet_Too_Sensitive_To_Touch,Are your feet too sensitive to touch?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Muscle_Cramps,Do you get muscle cramps in your legs and/or feet?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Prickling_Feelings,Do you ever have any prickling feelings in your legs or feet?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Bed_Covers_Hurt,Does it hurt when the bed covers touch your skin?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Tell_Hot_Water_From_Cold,"When you get into the tub or shower, are you able to tell the hot water from the cold water?",DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Open_Sore,Have you ever had an open sore on your foot?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Diagnosed_Diabetic_Neuropathy,Has your doctor ever told you that you have diabetic neuropathy?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Feel_Weak_All_Over,Do you feel weak all over most of the time?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401100000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Symptoms_Worse_At_Night,Are your symptoms worse at night?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401110000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Leg_Hurt_When_Walk,Do your legs hurt when you walk?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401120000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Sense_Feet_When_Walking,Are you able to sense your feet when you walk?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401130000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Skin_Cracks_Open,Is the skin on your feet so dry that it cracks open?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401140000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX140401_Amputation,Have you ever had an amputation?,DCW_140401.doc,enumerated,,,,,,,PhenX,PX140401150000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
