VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Consider,Are you considering quitting smoking during the next 6 months?,DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001010000,,,,,"Yes, plan to stop within next 30 days","Yes, plan to stop within next 6 months, but not within next 30 days","No, not thinking of quitting in next 6 months",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Attempt,"In the past, have you ever made a serious attempt to quit smoking? That is, have you stopped smoking for at least one day or longer because you were trying to quit?",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001020000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Longest_Time,What was the longest length of time you stopped smoking because you were trying to quit?,DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001030000,,,,,Less than 1 week,1 to 3 weeks,1 to 2 months,3 to 11 months,1 to 4 years,5 to 9 years,10 years or more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Age,How old were you when you most recently quit smoking?,DCW_071001.doc,integer,,,,,ENTER AGE STOPPED SMOKING.,,PhenX,PX071001040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Product_Nicotine_Gum,"Thinking of the most recent time you quit smoking, did you use any of the following products?  Nicotine gum",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001050100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Product_Nicotine_Patch,"Thinking of the most recent time you quit smoking, did you use any of the following products?  Nicotine patch",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001050200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Product_Nicotine_Other,"Thinking of the most recent time you quit smoking, did you use any of the following products?  Nicotine nasal spray, inhaler, lozenge, or tablet",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001050300,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Product_Prescription_Pill,"Thinking of the most recent time you quit smoking, did you use any of the following products?  Prescription pill such as Zyban, Buproprion, or Wellbutrin",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001050400,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Product_None,"Thinking of the most recent time you quit smoking, did you use any of the following products?  None of these",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001050500,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX071001_Quit_Smoking_Professional_Advise,"During the past 12 months, did any doctor, dentist, nurse, or any other health professional advise you to quit smoking?",DCW_071001.doc,enumerated,,,,,,,PhenX,PX071001060000,,,,,Yes,"No, was not advised to quit","No, did not see a health professional in past 12 months","No, did not smoke in past 12 months",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
