VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Gender,Gender,DCW_161201.doc,enumerated,,,,,,,PhenX,PX161201010000,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Age,Age,DCW_161201.doc,integer,,,,,,,PhenX,PX161201020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Date_Month,Today's Date (Clinic Visit Date) - Day,DCW_161201.doc,integer,Month,,,,,,PhenX,PX161201030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Date_Day,Today's Date (Clinic Visit Date) - Month,DCW_161201.doc,integer,Day,,,,,,PhenX,PX161201030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Date_Year,Today's Date (Clinic Visit Date) - Year,DCW_161201.doc,integer,Year,,,,,,PhenX,PX161201030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Country_Of_Birth,Country of Birth,DCW_161201.doc,string,,,,,,,PhenX,PX161201040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Primary_Country _Before _10,Primary Country of Residency Before Age 10,DCW_161201.doc,string,,,,,,,PhenX,PX161201050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Country_Of_Citizenship,Country of Citizenship,DCW_161201.doc,string,,,,,,,PhenX,PX161201060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Country_Of_Current_Residence,Country of Current Residence,DCW_161201.doc,string,,,,,,,PhenX,PX161201070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Immigrant,Immigrant,DCW_161201.doc,enumerated,,,,,,,PhenX,PX161201080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Date_Arrived_US_Month,"If you were not born in USA, indicate as closely as possible the date you first arrived here:  Enter Month",DCW_161201.doc,integer,Month,,,,,,PhenX,PX161201090100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Date_Arrived_US_Day,"If you were not born in USA, indicate as closely as possible the date you first arrived here:  Enter Day",DCW_161201.doc,integer,Day,,,,,,PhenX,PX161201090200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Date_Arrived_US_Year,"If you were not born in USA, indicate as closely as possible the date you first arrived here:  Enter Year",DCW_161201.doc,integer,Year,,,,,,PhenX,PX161201090300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Country_5,History of Recent Travel - Trip 1 - Country 5,DCW_161201.doc,string,,,,,,,PhenX,PX161201100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Start_Month,History of Recent Travel - Trip 1 Start Date - Month,DCW_161201.doc,integer,Month,,,,,,PhenX,PX161201100100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Start_Day,History of Recent Travel - Trip 1 Start Date - Day,DCW_161201.doc,integer,Day,,,,,,PhenX,PX161201100200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Start_Year,History of Recent Travel - Trip 1 Start Date - Year,DCW_161201.doc,integer,Year,,,,,,PhenX,PX161201100300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_End_Month,History of Recent Travel - Trip 1 End Date - Month,DCW_161201.doc,integer,Month,,,,,,PhenX,PX161201100400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_End_Day,History of Recent Travel - Trip 1 End Date - Day,DCW_161201.doc,integer,Day,,,,,,PhenX,PX161201100500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_End_Year,History of Recent Travel - Trip 1 End Date - Year,DCW_161201.doc,integer,Year,,,,,,PhenX,PX161201100600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Country_1,History of Recent Travel - Trip 1 - Country 1,DCW_161201.doc,string,,,,,,,PhenX,PX161201100700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Country_2,History of Recent Travel - Trip 1 - Country 2,DCW_161201.doc,string,,,,,,,PhenX,PX161201100800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Country_3,History of Recent Travel - Trip 1 - Country 3,DCW_161201.doc,string,,,,,,,PhenX,PX161201100900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip1_Country_4,History of Recent Travel - Trip 1 - Country 4,DCW_161201.doc,string,,,,,,,PhenX,PX161201101000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip2_Country_5,History of Recent Travel - Trip 2 - Country 5,DCW_161201.doc,string,,,,,,,PhenX,PX161201110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip2_Start_Month,History of Recent Travel - Trip 2 Start Date - Month,DCW_161201.doc,integer,Month,,,,,,PhenX,PX161201110100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip2_Start_Day,History of Recent Travel - Trip 2 Start Date - Day,DCW_161201.doc,integer,Day,,,,,,PhenX,PX161201110200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip2_Start_Year,History of Recent Travel - Trip 2 Start Date - Year,DCW_161201.doc,integer,Year,,,,,,PhenX,PX161201110300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip2_End_Month,History of Recent Travel - Trip 2 End Date - Month,DCW_161201.doc,integer,Month,,,,,,PhenX,PX161201110400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX161201_Recent_Travel_Trip2_End_Day,History of Recent Travel - Trip 2 End Date - Day,DCW_161201.doc,integer,Day,,,,,,PhenX,PX161201110500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
