VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Ever,Was [CHILD'S NAME] ever breast-fed or fed breastmilk?,DCW_061002.doc,encoded values,,,,,,,PhenX,PX061002010000,,,,,1 = Yes,2 = No,77 = Don't know,99 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Age_When_Stopped,"How old was ""CHILD'S NAME"" when he/she completely stopped breast-feeding or being fed breast milk?",DCW_061002.doc,integer,,,,,,,PhenX,PX061002020101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Age_When_Stopped_Encoded,"How old was ""CHILD'S NAME"" when he/she completely stopped breast-feeding or being fed breast milk?",DCW_061002.doc,encoded values,,,,,,,PhenX,PX061002020102,,,,,888 = Still breast-feeding,777 = Don't know,999 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Age_When_Stopped_Period,Time period for child's age when h/she stopped breast feeding/being fed breast milk,DCW_061002.doc,encoded values,,,,,ASK IF Q2=AGE,,PhenX,PX061002020200,,,,,1 = Days,2 = Weeks,3 = Months,4 = Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Formula,How old was [CHILD’S NAME] when (he/she) was first fed formula?,DCW_061002.doc,integer,,,,,,,PhenX,PX061002030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Formula_Encoded,How old was [CHILD’S NAME] when (he/she) was first fed formula?,DCW_061002.doc,encoded values,,,,,,,PhenX,PX061002030102,,,,,888 = Never,000 = At birth,777 = Don't know,999 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_Formula_Period,Time period for child's age when h/she first started drinking formula,DCW_061002.doc,encoded values,,,,,ASK IF Q3=AGE,,PhenX,PX061002030200,,,,,1 = Days,2 = Weeks,3 = Months,4 = Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_AgeOtherThan_BreastMilkFormula,Age when child provided with something other than breast milk or formula?,DCW_061002.doc,integer,,,,,,,PhenX,PX061002040101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_AgeOtherThan_BreastMilkFormula_Encoded,Age when child provided with something other than breast milk or formula?,DCW_061002.doc,encoded values,,,,,,,PhenX,PX061002040102,,,,,888 = Never,000 = At birth,777 = Don't know,999 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061002_BreastfedChild_AgeOtherThan_BreastMilkFormula_Period,Time period for child's age when h/she first started drinking something other than breast milk or formula,DCW_061002.doc,encoded values,,,,,ASK IF Q4=AGE,"Please include juice, cow’s milk, sugar water, baby food, or anything else that [FILL CHILD’S NAME] might have been given, even water.",PhenX,PX061002040200,,,,,1 = Days,2 = Weeks,3 = Months,4 = Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
