VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Sedatives,Sedatives,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402010100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Sedatives_Last12Months,"Did you use (Sedatives) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402010200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Tranquilizers,Tranquilizers,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Tranquilizers_Last12Months,"Did you use (Tranquilizers) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402020200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Painkillers,Painkillers,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402030100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Painkillers_Last12Months,"Did you use (Painkillers) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402030200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Stimulants,Stimulants,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Stimulants_Last12Months,"Did you use (Stimulants) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402040200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Marijuana,Marijuana,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402050100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Marijuana_Last12Months,"Did you use (Marijuana) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402050200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Cocaine,Cocaine or Crack,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402060100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Cocaine_Last12Months,"Did you use (Cocaine or Crack) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402060200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Hallucinogens,Hallucinogens,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402070100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Hallucinogens_Last12Months,"Did you use (Hallucinogens) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402070200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Inhalants_Solvents,Inhalants/Solvents,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402080100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Inhalants_Solvents_Last12Months,"Did you use (Inhalants/Solvents) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402080200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Heroin,Heroin,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402090100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Heroin_Last12Months,"Did you use (Heroin) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402090200,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Other,Other,DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402100100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Other_Specify,"Other, Specify",DCW_510402.doc,string,,,,,,,PhenX,PX510402100200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510402_Other_Last12Months,"Did you use (Other) in the last 12 months only, before the last 12 months only, or during both time periods?",DCW_510402.doc,enumerated values,,,,,,,PhenX,PX510402110100,,,,,1 = Last 12 months only,2 = Prior to last 12 months only,3 = Both time periods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
