VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Participated,Have you ever participated for 6 months or longer in Hobbies using glues?,DCW_060601.doc,encoded values,,,,,,,PhenX,PX060601010100,,,,,1 = YES,2 = NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_First_Year,In what year were you first involved in Hobbies using glues?,DCW_060601.doc,integer,,,,,,,PhenX,PX060601010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Last_Year,In what year were you last involved in Hobbies using glues?,DCW_060601.doc,integer,,,,,,,PhenX,PX060601010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Last_Year_Coded,In what year were you last involved in Hobbies using glues?,DCW_060601.doc,encoded values,,,,,,,PhenX,PX060601010301,,,,,00 = STILL INVOLVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Total_Years,"Overall, for how many years were you involved in Hobbies using glues?",DCW_060601.doc,integer,,,,,,,PhenX,PX060601010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Total_Years_Coded,"Overall, for how many years were you involved in Hobbies using glues?",DCW_060601.doc,encoded values,,,,,,,PhenX,PX060601010401,,,,,00 = LESS THAN 1 YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Hours_Quantity,"On average, about how many hours per week, month, or year have you participated in Hobbies using glues?",DCW_060601.doc,integer,,,,,,,PhenX,PX060601010501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Glue_Hours_Frequency,"On average, about how many hours per week, month, or year have you participated in Hobbies using glues?",DCW_060601.doc,encoded values,,,,,,,PhenX,PX060601010502,,,,,1 = WEEK,2 = MONTH,3 = YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Soldering_Participated,"Have you ever participated for 6 months or longer in Hobbies involving soldering, such as jewelry making or stained glass?",DCW_060601.doc,encoded values,,,,,,,PhenX,PX060601020100,,,,,1 = YES,2 = NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Soldering_First_Year,"In what year were you first involved in Hobbies involving soldering, such as jewelry making or stained glass?",DCW_060601.doc,integer,,,,,,,PhenX,PX060601020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Soldering_Last_Year,"In what year were you last involved in Hobbies involving soldering, such as jewelry making or stained glass?",DCW_060601.doc,integer,,,,,,,PhenX,PX060601020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Soldering_Last_Year_Coded,"In what year were you last involved in Hobbies involving soldering, such as jewelry making or stained glass?",DCW_060601.doc,encoded values,,,,,,,PhenX,PX060601020301,,,,,00 = STILL INVOLVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060601_Hobby_Soldering_Total_Years,"Overall, for how many years were you involved in Hobbies involving soldering, such as jewelry making or stained glass?",DCW_060601.doc,integer,,,,,,,PhenX,PX060601020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
