VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pulse_Rate,Pulse Rate,DCW_090301.doc,integer,beats per minute,,,,,,PhenX,PX090301010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Spirometry_Contraindicated,Spirometry Contraindicated,DCW_090301.doc,enumerated,,,,,,,PhenX,PX090301020000,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Reason_For_Contraindication,Reason for Contraindication,DCW_090301.doc,string,,,,,,,PhenX,PX090301030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pre_Bronchodilator_FEV1,Pre-Bronchodilator Forced Expiratory Volume (FEV1) in 1 second 1,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pre_Bronchodilator_FEV2,Pre-Bronchodilator Forced Expiratory Volume (FEV1) in 1 second 2,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pre_Bronchodilator_FEV3,Pre-Bronchodilator Forced Expiratory Volume (FEV1) in 1 second 3,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pre_Bronchodilator_FVC1,Pre-Bronchodilator Forced Vital Capacity (FVC) 1,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pre_Bronchodilator_FVC2,Pre-Bronchodilator Forced Vital Capacity (FVC) 2,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Pre_Bronchodilator_FVC3,Pre-Bronchodilator Forced Vital Capacity (FVC) 3,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090301_Post_Bronchodilator_FEV1,Post-Bronchodilator Forced Expiratory Volume (FEV1) in 1 second 1,DCW_090301.doc,decimal,,,,,,,PhenX,PX090301100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
