VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Age_Psoriasis_Onset,Age at which symptoms appeared,DCW_170501.doc,integer,,,,,,,PhenX,PX170501010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Age_Psoriasis_Diagnosed,Age at which psoriasis was diagnosed by a physician,DCW_170501.doc,integer,,,,,,,PhenX,PX170501020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Psoriasis_Diagnosing_Physician_Dermatologist,Is the physician who diagnosed you a dermatologist:,DCW_170501.doc,enumerated,,,,,,,PhenX,PX170501030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Current_Dermatologist_Name,Name of your current dermatologist,DCW_170501.doc,string,,,,,,,PhenX,PX170501030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Age_Arthritis_Onset,Age at which symptoms appeared,DCW_170501.doc,integer,,,,,,,PhenX,PX170501040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Age_Arthritis_Diagnosed,Age at which arthritis was diagnosed by a physician,DCW_170501.doc,integer,,,,,,,PhenX,PX170501040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Arthritis_Diagnosed_By_Rheumatologist,Have you been told by a rheumatologist that you have psoriatic arthritis?,DCW_170501.doc,enumerated,,,,,,,PhenX,PX170501040201,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Crohns_Disease,Have you been diagnosed with Crohn's disease or another inflammatory bowel disorder?,DCW_170501.doc,enumerated,,,,,,,PhenX,PX170501050000,,,,,Yes,No,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Crohns_Disease_Explanation_Diagnosis,"Have you been diagnosed with Crohn's disease or another inflammatory bowel disorder?  Explanation: (diagnosis if known, date of diagnosis, doctor who made the diagnosis)",DCW_170501.doc,string,,,,,,,PhenX,PX170501050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Crohns_Disease_Explanation_Date_Month,"Have you been diagnosed with Crohn's disease or another inflammatory bowel disorder?  Explanation: (diagnosis if known, date of diagnosis, doctor who made the diagnosis)",DCW_170501.doc,integer,,,,,,,PhenX,PX170501050201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Crohns_Disease_Explanation_Date_Day,"Have you been diagnosed with Crohn's disease or another inflammatory bowel disorder?  Explanation: (diagnosis if known, date of diagnosis, doctor who made the diagnosis)",DCW_170501.doc,integer,,,,,,,PhenX,PX170501050202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Crohns_Disease_Explanation_Date_Year,"Have you been diagnosed with Crohn's disease or another inflammatory bowel disorder?  Explanation: (diagnosis if known, date of diagnosis, doctor who made the diagnosis)",DCW_170501.doc,integer,,,,,,,PhenX,PX170501050203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Crohns_Disease_Explanation_Doctor,"Have you been diagnosed with Crohn's disease or another inflammatory bowel disorder?  Explanation: (diagnosis if known, date of diagnosis, doctor who made the diagnosis)",DCW_170501.doc,string,,,,,,,PhenX,PX170501050300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX170501_Autoimmune_Disease,"Have you been diagnosed with any type of autoimmune disease (lupus, scleroderma, etc.)?",DCW_170501.doc,enumerated,,,,,,,PhenX,PX170501060000,,,,,Yes,No,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
