VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Managing_Money,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  managing {your/his/her} money [such as keeping track of {your/his/her} expenses or paying bills]?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101010000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Walking_Quarter_Mile,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  walking for a quarter of a mile [that is about 2 or 3 blocks]?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101020000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Walking_Up_10_Steps,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  walking up 10 steps without resting?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101030000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Stooping,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  stooping, crouching, or kneeling?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101040000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Lifting_10_Pound,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  lifting or carrying something as heavy as 10 pound [like a sack of potatoes or rice]?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101050000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Doing_House_Chores,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  doing chores around the house [like vacuuming, sweeping, dusting or straightening up]?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101060000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Preparing_Meals,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  preparing {your/his/her} own meals?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101070000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Walking_Room_To_Room,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  walking from one room to another on the same level?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101080000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Standing_Armless_Chair,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  standing up from an armless straight chair?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101090000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX151101_Getting_Out_Of_Bed,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does Sample Person (SP)} have...  getting in or out of bed?",DCW_151101.doc,encoded values,,,,,,,PhenX,PX151101100000,,,,,1 = No Difficulty,2 = Some Difficulty,3 = Much Difficulty,4 = Unable To Do,5 = Do Not Do This Activity,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
