VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Had_Vaginal_Intercourse,Have you ever had vaginal intercourse?,DCW_101401.doc,enumerated,,,,,Vaginal intercourse is when a man inserts his penis into a woman's vagina.,,PhenX,PX101401010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_First_Vaginal_Intercourse_Age,How old were you the first time you had vaginal intercourse?,DCW_101401.doc,integer,,,,,Enter in years.,,PhenX,PX101401020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Number_Vaginal_Intercourse_Partners,"With how many partners have you ever had vaginal intercourse, even if only once?",DCW_101401.doc,integer,,,,,,,PhenX,PX101401030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Number_Vaginal_Intercourse_Partners_Past12months,With how many different partners have you had vaginal intercourse in the past 12 months?,DCW_101401.doc,integer,,,,,,,PhenX,PX101401040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Number_Vaginal_Intercourse_Past_12months,How many times have you had vaginal intercourse in the past 12 months?,DCW_101401.doc,integer,,,,,,,PhenX,PX101401040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Condom_Use_Count_Past_12months,On how many of these occasions did {YOU/YOUR PARTNER} use a condom in the past 12 months?,DCW_101401.doc,integer,,,,,,,PhenX,PX101401050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Sexual_Attraction_Level,"To whom have you felt sexually attracted, even if you did not take any action based on feeling attracted?",DCW_101401.doc,encoded values,,,,,"Please consider the response choices carefully, as it is important that you understand them and are as honest as you can be in your answer.  NOTE - For female participants, answer categories one to five were presented in reverse order.",,PhenX,PX101401060000,,,,,"1 = Only to females, never to males","2 = Mostly to females, and at least once to a male",3 = About equally often to females and to males,"4 = Mostly to males, and at least once to a female","5 = Only to males, never to females",6 = I have never felt sexually attracted to anyone at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Same_Gender_Sexual_Contact_Experience,Have you ever had any kind of sexual experience or sexual contact with a female [for women] / male [for men]?,DCW_101401.doc,enumerated,,,,,"This is a wide term and can include just kissing and cuddling, not necessarily leading to genital contact or intercourse.",,PhenX,PX101401070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Same_Gender_Genital_Contact_Ever,[For females] Have you ever had sex with a woman involving genital area/vaginal contact?  [For males[ Have you ever had sex with a man involving genital area/penis contact?,DCW_101401.doc,enumerated,,,,,,,PhenX,PX101401080100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101401_Same_Gender_Genital_Contact_Last_Occasion,When was the last occasion?,DCW_101401.doc,encoded values,,,,,,,PhenX,PX101401080200,,,,,1 = In the last 7 days,2 = Between 7 days and 4 weeks ago,3 = Between 4 weeks and 6 months ago,4 = Between 6 months and 1 year ago,5 = Between 1 year and 5 years ago,6 = Longer than 5 years ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
