VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Two_Weeks_Lifetime,"Have you ever had a time in your life when you felt sad, blue, or depressed for two weeks or more in a row?",DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502010100,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Lost_Interest,"Have you ever had a time in your life lasting two weeks or more when you lost interest in most things like hobbies, work, or activities that usually give you pleasure?",DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502010200,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Day_Length,How much of the day did these feeling usually last?,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502010300,,,,,1 = All day long,2 = Most of the day,3 = About half of the day,4 = Less than half of the day,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_How_Often,Did you feel this way:,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502010400,,,,,1 = Every day,2 = Almost every day,3 = Less often,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Tired,Did you feel more tired out or low on energy than is usual for you?,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502020000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Weight_Change,"Did you gain or lose weight without trying, or did you stay about the same weight?",DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502030000,,,,,1 = Gained,2 = Lost,3 = Both gained and lost weight,4 = Stayed about the same or on a diet,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Weight_Gain,About how much weight did you gain?,DCW_120502.doc,integer,pound,,,,,,PhenX,PX120502030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Weight_Loss,About how much weight did you lose?,DCW_120502.doc,integer,pound,,,,,,PhenX,PX120502030102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Weight_Gain_Loss,About how much weight did you gain and lose?,DCW_120502.doc,integer,pound,,,,,,PhenX,PX120502030103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Trouble_Sleeping,Did you have more trouble falling asleep than you usually do?,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502040000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Trouble_Sleeping_Frequency,How often did that happen?,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502040100,,,,,1 = Every night,2 = Nearly every night,3 = Less often,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Trouble_Concentrating,Did you have a lot more trouble concentrating than usual?,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502050000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Feel_Worthless,"People sometimes feel down on themselves, no good, or worthless. Did you feel this way?",DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502060000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Thoughts_Of_Death,"Did you think a lot about death - either your own, someone else's, or death in general?",DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502070000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Number_Weeks,"About how many weeks altogether did you feel this way? Count the weeks before, during and after the worst two weeks. The total period of depression/loss of interest was:",DCW_120502.doc,integer,week,,,,,,PhenX,PX120502080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Number_Periods_TwoWeeks,"How many periods like this did you have in your life, lasting two or more weeks?",DCW_120502.doc,integer,,,,,,,PhenX,PX120502080100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Age_Onset,About how old were you the FIRST time you had a period of two weeks like this? (Whether or not you received any help for it.),DCW_120502.doc,integer,year,,,,,,PhenX,PX120502080200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Age_Last_Occurrence,About how old were you the LAST time you had a period of two weeks like this? (Whether or not you received any help for it.),DCW_120502.doc,integer,year,,,,,,PhenX,PX120502080300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Tell_Professional,"Did you ever tell a professional about these problems (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)?",DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502080400,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Medication,Did you take medication or use drugs or alcohol more than once for these problems?,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502080500,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Depression_Interfere_Activities,How much did these problems interfere with your life or activities:,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502080600,,,,,1 = A lot,2 = Some,3 = A little,4 = Not at all,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Falling_Asleep,Please indicate the one response to each item that best describes you for the past seven days.  Falling Asleep:,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502090000,,,,,0 = I never take longer than 30 minutes to fall asleep.,"1 = I take at least 30 minutes to fall asleep, less than half the time.","2 = I take at least 30 minutes to fall asleep, more than half the time.","3 = I take more than 60 minutes to fall asleep, more than half the time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120502_Sleep_During_The_Night,Please indicate the one response to each item that best describes you for the past seven days.  Sleep During the Night:,DCW_120502.doc,encoded values,,,,,,,PhenX,PX120502100000,,,,,0 = I do not wake up at night.,"1 = I have a restless, light sleep with a few brief awakenings each night.","2 = I wake up at least once a night, but I go back to sleep easily.","3 = I awaken more than once a night and stay awake for 20 minutes or more, more than half the time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
