VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Iliac_Crest_1,Measured circumference at the top of the hips measured to the nearest 0.1 centimeter.,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602010100,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Iliac_Crest_2,Measured circumference at the top of the hips measured to the nearest 0.1 centimeter.,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602010200,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Iliac_Crest_3,Measured circumference at the top of the hips measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602010300,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Iliac_Crest_Average,Measured circumference at the top of the hips measured to the nearest 0.1 centimeter.,DCW_021602.doc,decimal,Centimeter,1,1000,,"If it is necessary to take a third measurement, the two closest measurements are averaged. Should the third measurement fall equally between the first two measurements, all three should be averaged.",,PhenX,PX021602010400,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Natural_Waist_1,Waist circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602020100,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Natural_Waist_2,Waist circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602020200,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Natural_Waist_3,Waist circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602020300,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Natural_Waist_Average,Measured circumference at the top of the hips measured to the nearest 0.1 centimeter.,DCW_021602.doc,decimal,Centimeter,1,1000,,"If it is necessary to take a third measurement, the two closest measurements are averaged. Should the third measurement fall equally between the first two measurements, all three should be averaged.",,PhenX,PX021602020400,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Umbilicus_1,Waist circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602030100,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Umbilicus_2,Waist circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602030200,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Umbilicus_3,Waist circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter,DCW_021602.doc,decimal,Centimeter,1,1000,,Record to the nearest 0.1 cm,,PhenX,PX021602030300,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021602_Waist_Circumference_Umbilicus_Average,"Measured circumference taken at the narrowest part of the torso measured to the nearest 0.1 centimeter, average.",DCW_021602.doc,decimal,Centimeter,1,1000,,"If it is necessary to take a third measurement, the two closest measurements are averaged. Should the third measurement fall equally between the first two measurements, all three should be averaged.",,PhenX,PX021602030400,,,,,1..1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
