VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Surgery,Have you had any surgery on your hands or wrists in the past 3 months?,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301010000,,,,,Yes,No,Don't Know,Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Surgery_Hand,Which hand?,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301010100,,,,,Right,Left,Both Left & Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Pain_Right,Has any pain or arthritis in your right hand gotten worse recently?,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301020000,,,,,Yes,No,Don't Know,Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Pain_Right_Prevent_Squeezing,Will the pain keep you from squeezing as hard as you can?,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301020100,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Pain_Left,Has any pain or arthritis in your left hand gotten worse recently?,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301030000,,,,,Yes,No,Don't Know,Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Pain_Left_Prevent_Squeezing,Will the pain keep you from squeezing as hard as you can?,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301030100,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Right_Hand_Trial_One,Right hand trial 1,DCW_150301.doc,integer,kilogram,,,,,,PhenX,PX150301040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Right_Hand_Exclusion_Trial_One,Reason did not squeeze with right hand,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301040100,,,,,Unable to test/exclusion/didn't understand,Refused,Unable to complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Right_Hand_Trial_Two,Right hand trial 2,DCW_150301.doc,integer,kilogram,,,,,,PhenX,PX150301050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Right_Hand_Exclusion_Trial_Two,Reason did not squeeze with right hand,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301050100,,,,,Unable to test/exclusion/didn't understand,Refused,Unable to complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Left_Hand_Trial_One,Left hand trial 1,DCW_150301.doc,integer,kilogram,,,,,,PhenX,PX150301060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Left_Hand_Exclusion_Trial_One,Reason did not squeeze with right hand,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301060100,,,,,Unable to test/exclusion/didn't understand,Refused,Unable to complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Left_Hand_Trial_Two,Left hand trial 2,DCW_150301.doc,integer,kilogram,,,,,,PhenX,PX150301070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150301_Left_Hand_Exclusion_Trial_Two,Reason did not squeeze with right hand,DCW_150301.doc,enumerated,,,,,,,PhenX,PX150301070100,,,,,Unable to test/exclusion/didn't understand,Refused,Unable to complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
