VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_1,PART I  In what city or town were you living when you were 18?,DCW_110801.doc,string,,,,,,,PhenX,PX110801010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_2,PART I  [For subsequent cities/towns...] To what city or town did you move to next?,DCW_110801.doc,string,,,,,,,PhenX,PX110801010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_3,PART I  [For subsequent cities/towns...] To what city or town did you move to next?,DCW_110801.doc,string,,,,,,,PhenX,PX110801010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_Year_Start_1,PART I  What year did you turn 18?,DCW_110801.doc,integer,,,,,,,PhenX,PX110801020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_Year_Start_2,"PART I  [For subsequent cities/towns, record response to C from previous city/town]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_Year_Start_3,"PART I  [For subsequent cities/towns, record response to C from previous city/town]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_Year_End_1,PART I  What year did you move from (CITY/TOWN)?,DCW_110801.doc,integer,,,,,,,PhenX,PX110801030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_Year_End_2,PART I  What year did you move from (CITY/TOWN)?,DCW_110801.doc,integer,,,,,,,PhenX,PX110801030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_City_Town_Year_End_3,PART I  What year did you move from (CITY/TOWN)?,DCW_110801.doc,integer,,,,,,,PhenX,PX110801030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Daytime_Job_Activity_1,PART I  What was your main daytime activity or job when you turned 18?,DCW_110801.doc,string,,,,,,,PhenX,PX110801040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Daytime_Job_Activity_2,PART I  [For subsequent daytime activities or jobs within a city/town...] What was your new daytime activity or job?,DCW_110801.doc,string,,,,,,,PhenX,PX110801040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Daytime_Job_Activity_3,PART I  [For subsequent cities/towns...] What was your main daytime activity or job when you first moved to (CITY/TOWN)?,DCW_110801.doc,string,,,,,,,PhenX,PX110801040300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Daytime_Job_Activity_4,PART I  [For subsequent daytime activities or jobs within a city/town...] What was your new daytime activity or job?,DCW_110801.doc,string,,,,,,,PhenX,PX110801040400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Daytime_Job_Activity_5,PART I  [For subsequent cities/towns...] What was your main daytime activity or job when you first moved to (CITY/TOWN)?,DCW_110801.doc,string,,,,,,,PhenX,PX110801040500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Daytime_Job_Activity_6,PART I  [For subsequent daytime activities or jobs within a city/town...] What was your new daytime activity or job?,DCW_110801.doc,string,,,,,,,PhenX,PX110801040600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_Start_Activity_1,PART I  [Record year turned 18],DCW_110801.doc,integer,,,,,,,PhenX,PX110801050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_Start_Activity_2,"PART I  [For subsequent daytime activities or jobs within a city/town, record answer to F. from previous daytime activity or job and go to [If 'NO'] below]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_Start_Activity_3,"PART I  [For subsequent cities/towns, record answer to B.]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801050300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_Start_Activity_4,"PART I  [For subsequent daytime activities or jobs within a city/town, record answer to F. from previous daytime activity or job and go to [If 'NO'] below]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801050400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_Start_Activity_5,"PART I  [For subsequent cities/towns, record answer to B.]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_Start_Activity_6,"PART I  [For subsequent daytime activities or jobs within a city/town, record answer to F. from previous daytime activity or job and go to [If 'NO'] below]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801050600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_End_Activity_1,"PART I  When you were living in (CITY/TOWN) did your exposure to direct sunlight in April through September stay pretty much the same for all your daytime activities between the hours of 10 AM and 4 PM?  [If 'YES', record answer to C. and go to A. above]  [If 'NO', or for subsequent periods of exposure within a town...] What year did your sunlight exposure change? [Record year and go to D. above]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801060100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_End_Activity_2,"PART I  When you were living in (CITY/TOWN) did your exposure to direct sunlight in April through September stay pretty much the same for all your daytime activities between the hours of 10 AM and 4 PM?  [If 'YES', record answer to C. and go to A. above]  [If 'NO', or for subsequent periods of exposure within a town...] What year did your sunlight exposure change? [Record year and go to D. above]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801060200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_End_Activity_3,"PART I  When you were living in (CITY/TOWN) did your exposure to direct sunlight in April through September stay pretty much the same for all your daytime activities between the hours of 10 AM and 4 PM?  [If 'YES', record answer to C. and go to A. above]  [If 'NO', or for subsequent periods of exposure within a town...] What year did your sunlight exposure change? [Record year and go to D. above]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801060300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_End_Activity_4,"PART I  When you were living in (CITY/TOWN) did your exposure to direct sunlight in April through September stay pretty much the same for all your daytime activities between the hours of 10 AM and 4 PM?  [If 'YES', record answer to C. and go to A. above]  [If 'NO', or for subsequent periods of exposure within a town...] What year did your sunlight exposure change? [Record year and go to D. above]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801060400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_End_Activity_5,"PART I  When you were living in (CITY/TOWN) did your exposure to direct sunlight in April through September stay pretty much the same for all your daytime activities between the hours of 10 AM and 4 PM?  [If 'YES', record answer to C. and go to A. above]  [If 'NO', or for subsequent periods of exposure within a town...] What year did your sunlight exposure change? [Record year and go to D. above]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801060500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Period_Year_End_Activity_6,"PART I  When you were living in (CITY/TOWN) did your exposure to direct sunlight in April through September stay pretty much the same for all your daytime activities between the hours of 10 AM and 4 PM?  [If 'YES', record answer to C. and go to A. above]  [If 'NO', or for subsequent periods of exposure within a town...] What year did your sunlight exposure change? [Record year and go to D. above]",DCW_110801.doc,integer,,,,,,,PhenX,PX110801060600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Workday_Sunlight_Exposure_Hours_1,"PART II  When you were living in [CITY/TOWN] as a/an [ACTIVITY], how many hours each day during a typical 5-day work week in April through September did you spend outside in direct sunlight between 10 AM and 4 PM?",DCW_110801.doc,integer,,0,6,,Please exclude time spent in a car or in other transportation.,,PhenX,PX110801070100,,,,,0..6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Workday_Sunlight_Exposure_Hours_2,"PART II  When you were living in [CITY/TOWN] as a/an [ACTIVITY], how many hours each day during a typical 5-day work week in April through September did you spend outside in direct sunlight between 10 AM and 4 PM?",DCW_110801.doc,integer,,0,6,,Please exclude time spent in a car or in other transportation.,,PhenX,PX110801070200,,,,,0..6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Workday_Sunlight_Exposure_Hours_3,"PART II  When you were living in [CITY/TOWN] as a/an [ACTIVITY], how many hours each day during a typical 5-day work week in April through September did you spend outside in direct sunlight between 10 AM and 4 PM?",DCW_110801.doc,integer,,0,6,,Please exclude time spent in a car or in other transportation.,,PhenX,PX110801070300,,,,,0..6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110801_Workday_Sunlight_Exposure_Hours_4,"PART II  When you were living in [CITY/TOWN] as a/an [ACTIVITY], how many hours each day during a typical 5-day work week in April through September did you spend outside in direct sunlight between 10 AM and 4 PM?",DCW_110801.doc,integer,,0,6,,Please exclude time spent in a car or in other transportation.,,PhenX,PX110801070400,,,,,0..6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
