VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Child_Health_Problem_Born,Was (name of child) born with any health problems (either physical or mental)?,DCW_110601.doc,encoded values,,,,,,,PhenX,PX110601010100,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Child_Health_Problem_Born_Specify,Specify the health problem.,DCW_110601.doc,string,,,,,,,PhenX,PX110601010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Difficulty_Seeing,"During the past 12 months (if child less than 12 months, the child's age in months) has (name of child) appeared to have any difficulty seeing?",DCW_110601.doc,encoded values,,,,,,,PhenX,PX110601020000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Eye_Problem,Has (name of child) ever been diagnosed with an eye problem?,DCW_110601.doc,encoded values,,,,,,,PhenX,PX110601030100,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Eye_Problem_Month,When was (name of child) first diagnosed as having an eye problem?,DCW_110601.doc,integer,,1,12,,Enter Month.,,PhenX,PX110601030201,,,,,1..12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Eye_Problem_Year,When was (name of child) first diagnosed as having an eye problem?,DCW_110601.doc,integer,,,,,Enter Year.,,PhenX,PX110601030202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Need_Glasses_Contact_Lenses,Has a doctor ever told you that (name of child) needs to wear glasses or contact lenses?,DCW_110601.doc,encoded values,,,,,,,PhenX,PX110601040100,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Need_Glasses_Contact_Lenses_Month,When did (name of child) first begin wearing glasses or contact lenses?,DCW_110601.doc,integer,,1,12,,Enter Month.,,PhenX,PX110601040201,,,,,1..12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Need_Glasses_Contact_Lenses_Year,When did (name of child) first begin wearing glasses or contact lenses?,DCW_110601.doc,integer,,,,,Enter Year.,,PhenX,PX110601040202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110601_Amblyopia,"Has a doctor ever told you that (name of child) had amblyopia, that is, poor vision that cannot be corrected with glasses or contact lenses?",DCW_110601.doc,encoded values,,,,,,,PhenX,PX110601050100,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
