VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Enjoy_Sex,"After a few drinks of alcohol, I would be more likely to enjoy sex more.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401010000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Be_Courageous,"After a few drinks of alcohol, I would be more likely to be courageous.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401020000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Feel_Calm,"After a few drinks of alcohol, I would be more likely to feel calm.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401030000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_A_Better_Lover,"After a few drinks of alcohol, I would be more likely to be a better lover.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401040000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Act_Sociable,"After a few drinks of alcohol, I would be more likely to act sociable.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401050000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Talk,"After a few drinks of alcohol, I would be more likely to talk to people more easily.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401060000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Feel_Peaceful,"After a few drinks of alcohol, I would be more likely to feel peaceful.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401070000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Be_Brave,"After a few drinks of alcohol, I would be more likely to be brave and daring.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401080000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Take_Risks,"After a few drinks of alcohol, I would be more likely to take risks.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401090000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Feel_Dizzy,"After a few drinks of alcohol, I would be more likely to feel dizzy.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401100000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Feel_Moody,"After a few drinks of alcohol, I would be more likely to feel moody.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401110000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Clumsy,"After a few drinks of alcohol, I would be more likely to clumsy.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401120000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Be_Loud,"After a few drinks of alcohol, I would be more likely to be loud, boisterous, or noisy.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401130000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Act_Aggressively,"After a few drinks of alcohol, I would be more likely to act aggressively.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401140000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520401_More_Likely_To_Feel_Guilty,"After a few drinks of alcohol, I would be more likely to feel guilty.",DCW_520401.doc,encoded values,,,,,,,PhenX,PX520401150000,,,,,1 = Disagree,2 = Slightly Disagree,3 = Slightly Agree,4 = Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
