VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Often_Drink,How often do you have a drink containing alcohol?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201010000,,,,,0 = Never [Skip to Qs 9-10],1 = Monthly or less,2 = 2 to 4 times a month,3 = 2 to 3 times a week,4 = 4 or more times a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Many_Drinks_When_Drinking,How many drinks containing alcohol do you have on a typical day when you are drinking?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201020000,,,,,0 = 1 or 2,1 = 3 or 4,2 = 5 or 6,"3 = 7, 8, or 9",4 = 10 or more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Often_Have_SixOrMore_Drinks,How often do you have six or more drinks on one occasion?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201030000,,,,,0 = 1 or 2,1 = 3 or 4,2 = 5 or 6,"3 = 7, 8, or 9",4 = 10 or more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Often_Cannot_Stop_Drinking,How often during the last year have you found that you were not able to stop drinking once you had started?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201040000,,,,,0 = Never,1 = Less than monthly,2 = Monthly,3 = Weekly,4 = Daily or almost daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_Failed_Expectations_Because_Of_Drinking,How often during the last year have you failed to do what was normally expected from you because of drinking?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201050000,,,,,0 = Never,1 = Less than monthly,2 = Monthly,3 = Weekly,4 = Daily or almost daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Often_Needed_Morning_Drink,How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201060000,,,,,0 = Never,1 = Less than monthly,2 = Monthly,3 = Weekly,4 = Daily or almost daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Often_Guilty_After_Drinking,How often during the last year have you had a feeling of guilt or remorse after drinking?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201070000,,,,,0 = Never,1 = Less than monthly,2 = Monthly,3 = Weekly,4 = Daily or almost daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_How_Often_Blackout_Drinking,How often during the last year have you been unable to remember what happened the night before because you had been drinking?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201080000,,,,,0 = Never,1 = Less than monthly,2 = Monthly,3 = Weekly,4 = Daily or almost daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_Injured_Result_Of_Drinking,Have you or someone else been injured as a result of your drinking?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201090000,,,,,0 = No,"2 = Yes, but not in the last year","4 = Yes, during the last year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510201_Others_Concerned_About_Your_Drinking,Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,DCW_510201.doc,encoded values,,,,,,,PhenX,PX510201100000,,,,,0 = No,"2 = Yes, but not in the last year","4 = Yes, during the last year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
