VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_House_Renovation,"In the past year has there been a major renovation to this house or apartment, such as adding a room, putting up or taking down a wall, replacing windows, or refinishing floors?",DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101010100,,,,,Yes,No,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Renovation_Type,What type of renovation?,DCW_061101.doc,string,,,,,,,PhenX,PX061101010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Renovation_Date,When was the last renovation?,DCW_061101.doc,Date,,,,,,,PhenX,PX061101010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Rug_Drapes_Furniture_Cleaned,"Within the last six months were rugs, drapes or furniture professionally cleaned?",DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101020100,,,,,Yes,No,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Rug_Drapes_Furniture_Inside,Were they cleaned inside the house?,DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101020200,,,,,In the house,Somewhere else,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Rug_Drapes_Furniture_Date,When were they cleaned?,DCW_061101.doc,Date,,,,,,,PhenX,PX061101020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Rug_Drapes_Furniture_Date_Coded,When were they cleaned?,DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101020301,,,,,I don't know when,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Rug_Drapes_Furniture_Items,What items were cleaned?,DCW_061101.doc,string,,,,,,,PhenX,PX061101020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_House_Apartment_Painted,"In the past year, was the inside of this house or apartment painted?",DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101030100,,,,,Yes,No,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Painting_Date,When was the last time?,DCW_061101.doc,Date,,,,,,,PhenX,PX061101030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Painting_Room_Quantity,On how many rooms?,DCW_061101.doc,integer,,,,,,,PhenX,PX061101030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Carpet_Rug_Installed,In the past year were new carpets or rugs installed?,DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101040100,,,,,Yes,No,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Carpet_Rug_Date,When was the installation?,DCW_061101.doc,Date,,,,,,,PhenX,PX061101040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Carpet_Rug_Room_Quantity,On how many rooms?,DCW_061101.doc,integer,,,,,,,PhenX,PX061101040300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Dry_Cleaner_Visit,Did you go to the dry cleaners during the past week?,DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Dry_Cleaned_Item,Did you bring home any items from the cleaners that were dry-cleaned during the past week?,DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Exposure_Paint_Solvent,"Have you used Paints or solvents (paint thinners and removers, typewriter corrective fluids) or has someone used near you in the last 48 hours?",DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101070100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Exposure_Paint_Solvent_Self,"Did you handle Paints or solvents (paint thinners and removers, typewriter corrective fluids) yourself? If Yes, for how long?",DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101070200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Exposure_Paint_Solvent_Self_Hours,"How long did you handle Paints or solvents (paint thinners and removers, typewriter corrective fluids) yourself?",DCW_061101.doc,integer,,,,,Hours,,PhenX,PX061101070300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Exposure_Paint_Solvent_Self_Minutes,"How long did you handle Paints or solvents (paint thinners and removers, typewriter corrective fluids) yourself?",DCW_061101.doc,integer,,,,,Minutes,,PhenX,PX061101070400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Exposure_Paint_Solvent_Nearby,"Were you near somebody else who handled Paints or solvents (paint thinners and removers, typewriter corrective fluids)? If Yes, for how long?",DCW_061101.doc,enumerated,,,,,,,PhenX,PX061101070500,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061101_Exposure_Paint_Solvent_Nearby_Hours,"How long were you near somebody else who handled Paints or solvents (paint thinners and removers, typewriter corrective fluids)?",DCW_061101.doc,integer,,,,,Hours,,PhenX,PX061101070600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
