VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Frequently_Squinting,During the past 12 months have you noticed (name of child) frequently squinting?,DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401010000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Difficulty_Drawing_Coloring,During the past 12 months has (name of child) had difficulty drawing or coloring?,DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401020000,,,,,1 = yes,2 = no,3 = unable to color,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Difficulty_Seeing,During the past 12 months has (name of child) appeared to have difficulty seeing?,DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401030000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Close_One_Eye_Bright_Light,Does (name of child) close one eye when he/she is in bright sun light?,DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401040000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Close_One_Eye_Concentrating,Does (name of child) close or cover one eye when he/she is concentrating?,DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401050000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Eye_Examination_Include_Pupil_Dilating,"When was (name of child)'s last complete eye examination, one that included dilating of pupils where the doctor used bright lights to look in the back of his/her eyes?",DCW_110401.doc,encoded values,,,,,This would have made the child temporarily sensitive to bright light.,,PhenX,PX110401060000,,,,,1 = within past 12 months,2 = 1-3 years ago,3 = 3-5 years ago,4 = never,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Ever,"Has a doctor ever told you that (name of child) had amblyopia, that is poor vision that cannot be corrected with glasses or contact lenses?",DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401070100,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Eye,Was that his/her...?,DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401070200,,,,,1 = right eye,2 = left eye,3 = both,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Treatment_Ever,"Has the child ever been treated in the past for amblyopia, that is poor vision that cannot be corrected with glasses or contact lenses, or needing to wear an eye patch?",DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401080000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Relative,"Do or did any of his/her relatives have amblyopia that is, poor vision that cannot be corrected with glasses or contact lenses?",DCW_110401.doc,encoded values,,,,,,,PhenX,PX110401090000,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Mother,Do or did his/her mother have amblyopia?,DCW_110401.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110401100101,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Father,Do or did his/her father have amblyopia?,DCW_110401.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110401100102,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Sister,Do or did any of his/her sister have amblyopia?,DCW_110401.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110401100103,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Brother,Do or did any of his/her brother have amblyopia?,DCW_110401.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110401100104,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110401_Amblyopia_Grandparents,Do or did any of his/her grandparents have amblyopia?,DCW_110401.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110401100105,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
