VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Training,Have the study staff undergone any training or retraining in anthropometric data collection?,DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Duplicate_Measurements,Will duplicate measurements taken?,DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305020000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Adequate_Training,Is the team adequately staffed so that more than one person is available for proper collection of measurements where required?,DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Quality_Training,Has the staff been properly trained to acquire an accurate recording of the protocols and measurements units of data collection?,DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Proper_Equipment,Has the staff been properly trained in the use of and have access to required and properly calibrated equipment?,DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Subject_Instructions,"Was the participant instructed to stand upright with weight evenly distributed on both feet, shoulders relaxed, and arms hanging loosely at the sides?",DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Marking_Method,"Did the examiner stand behind the subject, palpate the hip area for the right iliac crest, and then mark a horizontal line at the high point of the iliac crest and then cross the line to indicate the midaxillary?",DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Grasping_Method,Did the examiner grasp the skinfold with his thumb and index finger at the intersecting mark?,DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Caliper_Method,"Was a caliper placed perpendicular to the skinfold, which should have been sloping downward and forawrd at a 45 degree angle extending toward the pubis symphysis, about 2.0 cm medial to the fingers?",DCW_20305.doc,enumerated,,,,,,,PhenX,PX020305090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX020305_BodyComposition_Suprailiac_Measurement,What is the caliper measurement to the nearest 0.2 mm?,DCW_20305.doc,decimal,millimeters,,,,,,PhenX,PX020305100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
