VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Smoking_OneOrMore_Packs_Cigarettes_PerDay,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Smoking one or more packs of cigarettes per day,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010100,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Trying_Marijuana_Once_Or_Twice,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Trying marijuana once or twice,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010200,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Smoking_Marijuana_Occasionally,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Smoking marijuana occasionally,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010300,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Smoking_Marijuana_Regularly,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Smoking marijuana regularly,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010400,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Trying_Cocaine_Once_Or_Twice,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Trying cocaine once or twice,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010500,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_One_Or_Two_Drinks_Daily,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Taking one or two drinks nearly every day,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010600,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Four_Or_Five_Drinks_Daily,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Taking four or five drinks nearly every day,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010700,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Five_Or_More_Drinks_Weekend,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Having five or more drinks once or twice each weekend,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010800,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Taking_Steroids,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Taking steroids for body-building or improved athletic performance,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201010900,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Heroin_Occasionally_Without_Needle,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Taking heroin occasionally without using a needle,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201011000,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550201_Mdma_Once_Or_Twice,Individuals differ in whether or not they disapprove of people doing certain things. Do YOU disapprove of people (who are 18 or older) doing each of the following? (Mark one circle for each line.) Taking MDMA (ecstasy) once or twice,DCW_550201.doc,encoded values,,,,,,,PhenX,PX550201011100,,,,,1 = Don’t Disapprove,2 = Disapprove,3 = Strongly Disapprove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
