VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Date,What is today's date?,DCW_810201.doc,date,,,,,,,PhenX,PX810201010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Patient_Age,What is the patient's age?,DCW_810201.doc,integer,,,,,,,PhenX,PX810201020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_SignsSymptoms_Disease,"Does the patient need to be evaluated for his/her signs and symptoms related to respiratory, cardiovascular, and upper gastrointestinal systems, and the musculoskeletal system of the thorax?",DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_SignsSymptoms_Disease,"Does the patient need to be evaluated for thoracic disease processes, including systemic and extrathoracic diseases that secondarily involve the chest?",DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_SignsSymptoms_Disease_FollowUp,"Does the patient need a follow-up of known thoracic disease processes to assess improvement, resolution, or progression?",DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Government_Compliance,Does the patient need a chest radiograph to be in compliance with government regulations?,DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Preoperative_Evaluation,Does the patient require a preoperative radiographic evaluation due to cardiac or respiratory symptoms or because there is a significant potential for thoracic pathology that may influence anesthesia or the surgical result or lead to increased perioperative morbidity or mortality?,DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Recent_Medical_Events,Has the patient recently had cardiac or thoacic surgery or suffered from trauma?,DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Cardiopulmonary_Symptoms,Does the patient display cardiopulmonary signs and/or symptoms?,DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX810201_ChestRadiograph_Patient_Monitoring_LifeSupport_Devices,Is the patient connected to monitoring and/or life-support devices?,DCW_810201.doc,enumerated,,,,,,,PhenX,PX810201100000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
