VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Wheezing_Whistling_Chest_Ever_13,Have you ever had wheezing or whistling in the chest at any time in the past?,DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Wheezing_Whistling_Chest_12_Months_13,Have you had wheezing or whistling in the chest in the last 12 months?,DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902020000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Wheezing_Attack_Times_12_Months_13,How many attacks of wheezing have you had in the last 12 months?,DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902030000,,,,,None,1 to 3,4 to 12,More than 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Wheezing_Sleep_Disturbed_12_Months_13,"In the last 12 months, how often, on average, has your sleep been disturbed due to wheezing?",DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902040000,,,,,Never woken with wheezing,Less than one night per week,One or more nights per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Wheezing_Limit_Speech_12_Months_13,"In the last 12 months, has wheezing ever been severe enough to limit your speech to only one or two words at a time between breaths?",DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Asthma_Ever_13,Have you ever had asthma?,DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Wheezy_Chest_Exercise_12_Months_13,"In the last 12 months, has your chest sounded wheezy during or after exercise?",DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Dry_Cough_Night_12_Months_13,"In the last 12 months, have you had a dry cough at night, apart from a cough associated with a cold or chest infection?",DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Sneezing_Runny_Nose_Ever_13,"Have you ever had a problem with sneezing, or a runny or blocked nose, when you DID NOT have a cold or the flu?",DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090902_Sneezing_Runny_Nose_12_Months_13,"In the past 12 months, have you had a problem with sneezing, or a runny or blocked nose, when you DID NOT have a cold or the flu?",DCW_090902.doc,enumerated,,,,,Questionnaire for 13 and 14 year olds.,,PhenX,PX090902100000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
