VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Decaf_Coffee_Frequency,HOW OFTEN DID YOU DRINK Decaffeinated coffee (Instant & brewed)? (MARK ONE),DCW_050301.doc,enumerated,,,,,,,PhenX,PX050301010100,,,,,Never or less than once per month,1-3 times per month,1 time per week,2-4 times per week,5-6 times per week,1 time per day,2-3 times per day,4-5 times per day,6 or more times per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Decaf_Coffee_Quantity,What is your serving size for Decaffeinated coffee (Instant & brewed)?,DCW_050301.doc,enumerated,,,,,Medium serving size is 1 Cup (8 oz).,,PhenX,PX050301010200,,,,,Small,Medium,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Instant_Coffee_Frequency,"HOW OFTEN DID YOU DRINK Instant coffee, not decaffeinated (Including flavored types)? (MARK ONE)",DCW_050301.doc,enumerated,,,,,,,PhenX,PX050301020100,,,,,Never or less than once per month,1-3 times per month,1 time per week,2-4 times per week,5-6 times per week,1 time per day,2-3 times per day,4-5 times per day,6 or more times per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Instant_Coffee_Quantity,"What is your serving size for Instant coffee, not decaffeinated (Including flavored types)?",DCW_050301.doc,enumerated,,,,,Medium serving size is 1 Cup (8 oz).,,PhenX,PX050301020200,,,,,Small,Medium,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Brewed_Coffee_Frequency,"HOW OFTEN DID YOU DRINK Brewed coffee, not decaffeinated? (MARK ONE)",DCW_050301.doc,enumerated,,,,,,,PhenX,PX050301030100,,,,,Never or less than once per month,1-3 times per month,1 time per week,2-4 times per week,5-6 times per week,1 time per day,2-3 times per day,4-5 times per day,6 or more times per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Brewed_Coffee_Quantity,"What is your serving size for Brewed coffee, not decaffeinated?",DCW_050301.doc,enumerated,,,,,Medium serving size is 1 Cup (8 oz).,,PhenX,PX050301030200,,,,,Small,Medium,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Decaf_Espresso_Frequency,"HOW OFTEN DID YOU DRINK Decaffeinated espresso and espresso drinks (Latte, Mocha, Americano)? (MARK ONE)",DCW_050301.doc,enumerated,,,,,,,PhenX,PX050301040100,,,,,Never or less than once per month,1-3 times per month,1 time per week,2-4 times per week,5-6 times per week,1 time per day,2-3 times per day,4-5 times per day,6 or more times per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Decaf_Espresso_Quantity,"What is your serving size for Decaffeinated espresso and espresso drinks (Latte, Mocha, Americano)?",DCW_050301.doc,enumerated,,,,,Medium serving size is 1 Shot of espresso.,,PhenX,PX050301040200,,,,,Small,Medium,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Espresso_Frequency,"HOW OFTEN DID YOU DRINK Espresso and espresso drinks, not decaffeinated (Latte, Mocha, Americano)? (MARK ONE)",DCW_050301.doc,enumerated,,,,,,,PhenX,PX050301050100,,,,,Never or less than once per month,1-3 times per month,1 time per week,2-4 times per week,5-6 times per week,1 time per day,2-3 times per day,4-5 times per day,6 or more times per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX050301_Espresso_Quantity,"What is your serving size for Espresso and espresso drinks, not decaffeinated (Latte, Mocha, Americano)?",DCW_050301.doc,enumerated,,,,,Medium serving size is 1 Shot of espresso.,,PhenX,PX050301050200,,,,,Small,Medium,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
