"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX871101_Trust_Medical_Care_Research_12_Item_Doctors_Care_Only_Best_Patient","Doctors who do medical research care only about what is best for each patient.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101010000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Treat_People_Like_Guinea_Pig","Medical researchers treat people like \"guinea pigs.\"","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101020000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Safe_Be_In_Study","It's safe to be in a medical research study.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101030000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Some_Doctors_Selfish_Reasons","Some doctors do medical research for selfish reasons.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101040000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Doctors_Tell_Patients_Everything_Need_Being_In_Study","Doctors tell their patients everything they need to know about being in a research study.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101050000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Doctor_Never_Ask_Be_In_Study_Thoght_Chance_Harm","A doctor would never ask me to be in a medical research study if the doctor thought there was any chance it might harm me.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101060000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Some_Things_About_Do_Not_Trust","There are some things about medical research that I do not trust at all.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101070000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Doctor_Never_Recommend_Something_Not_Best_Treatment","A doctor would never recommend something that is not the best treatment, just so he or she can study how it works.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101080000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Have_No_Selfish_Reasons_Doing_Studies","Medical researchers have no selfish reasons for doing research studies.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101090000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Not_Tell_People_Everything_Need_About_Being_In_Study","Medical researchers do not tell people everything they really need to know about being in a research study.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101100000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Doctors_Do_Help_People","The only reason doctors do medical research is to help people.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101110000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
"PX871101_Trust_Medical_Care_Research_12_Item_Completely_Trust_Doctors_Who_Do","I completely trust doctors who do medical research.","DCW_871101.doc","encoded values","","","","","","","PhenX","PX871101120000","","","","","1 = Strongly Disagree","2 = Disagree","3 = Neutral","4 = Agree","5 = Strongly Agree"
