VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Introduction_EatingPattern,What has been your usual eating pattern?,DCW_230103.doc,string,,,,,,,PhenX,PX230103010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Introduction_DailyPattern,Have your eating habits varied much from day to day?,DCW_230103.doc,enumerated,,,,,,,PhenX,PX230103010200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Introduction_WeekVsWeekend,Have weekdays differed from weekends?,DCW_230103.doc,enumerated,,,,,,,PhenX,PX230103010300,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Introduction_Fasting,Have there been any days when you haven't eaten anything?,DCW_230103.doc,enumerated,,,,,,,PhenX,PX230103010400,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Introduction_History,What about the previous two months (specify months) ........  Were your eating habits much the same or were they different?,DCW_230103.doc,enumerated,,,,,,,PhenX,PX230103010500,,,,,Same,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Introduction_MoreHistory,How about the three months prior to that ................ that is between (specify month) and (specify month)?  What were you eating habits like then?,DCW_230103.doc,string,,,,,,,PhenX,PX230103010600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_History,"Over the past four weeks have you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,enumerated,,,,,,,PhenX,PX230103020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Days_Month,"What is the number of days in 1 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,days,,,,,,PhenX,PX230103020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Episodes_Month,"What is the number of episodes in 1 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,,,,,,,PhenX,PX230103020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Days_MonthTwo,"What is the number of days in 2 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,days,,,,,,PhenX,PX230103020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Episodes_MonthTwo,"What is the number of episodes in 2 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,,,,,,,PhenX,PX230103020302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Days_MonthThree,"What is the number of days in 3 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,days,,,,,,PhenX,PX230103020401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Episodes_MonthThree,"What is the number of episodes in 3 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,,,,,,,PhenX,PX230103020402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Days_MonthFour,"What is the number of days in 4 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,days,,,,,,PhenX,PX230103020501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Episodes_MonthFour,"What is the number of episodes in 4 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,,,,,,,PhenX,PX230103020502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Days_MonthFive,"What is the number of days in 5 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,days,,,,,,PhenX,PX230103020601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Episodes_MonthFive,"What is the number of episodes in 5 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,,,,,,,PhenX,PX230103020602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Days_MonthSix,"What is the number of days in 6 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,days,,,,,,PhenX,PX230103020701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Episodes_MonthSix,"What is the number of episodes in 6 month prior that you had problems with the small opening in your stomach becoming plugged, or food becoming stuck in the small opening of your stomach?",DCW_230103.doc,integer,,,,,,,PhenX,PX230103020702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Food,Which foods cause plugging?,DCW_230103.doc,encoded values,,,,,skip logic,if Qabove=Yes,PhenX,PX230103020801,,,,,1 = meat,2 = bread,3 = pasta,4 = raw vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Food_Other,Which foods cause plugging? Other,DCW_230103.doc,string,,,,,skip logic,if Qabove=Yes,PhenX,PX230103020802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Food_FeaturePresent,Which foods cause plugging? Feature present,DCW_230103.doc,encoded values,,,,,,,PhenX,PX230103020803,,,,,0 = feature absent,1 = feature present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Plugging,What situations are associated with plugging?,DCW_230103.doc,encoded values,,,,,,,PhenX,PX230103020901,,,,,1 = Eating too rapidly,2 = Not chewing thoroughly,3 = Being rushed,4 = Under Stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Plugging_Other,What situations are associated with plugging? Other,DCW_230103.doc,string,,,,,,,PhenX,PX230103020902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Plugging_FeaturePresent,What situations are associated with plugging? Feature present,DCW_230103.doc,encoded values,,,,,,,PhenX,PX230103020903,,,,,0 = feature absent,1 = feature present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging,"Does plugging come as a surprise to you, that is, happen unexpectedly?",DCW_230103.doc,encoded values,,,,,,,PhenX,PX230103021000,,,,,0 = never,1 = sometimes,2 = always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Reaction,How do you react?,DCW_230103.doc,encoded values,,,,,,,PhenX,PX230103021101,,,,,1 = Waiting until gone,2 = Spontaneous vomiting,3 = Self induced vomiting,4 = Visit Emergency room,5 = Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Reaction_Other,How do you react? Other,DCW_230103.doc,string,,,,,,,PhenX,PX230103021102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Plugging_Reaction_FeaturePresent,How do you react? Feature present,DCW_230103.doc,encoded values,,,,,,,PhenX,PX230103021103,,,,,0 = feature absent,1 = feature present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_History,Over the past four weeks have you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,enumerated,,,,,,,PhenX,PX230103030100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Days_Prior1Month,What is the number of days in 1 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,days,,,,,,PhenX,PX230103030201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Episodes_Prior1Month,What is the number of episodes in 1 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,,,,,,,PhenX,PX230103030202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Days_Prior2Month,What is the number of days in 2 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,days,,,,,,PhenX,PX230103030301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Episodes_Prior2Month,What is the number of episodes in 2 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,,,,,,,PhenX,PX230103030302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Days_Prior3Month,What is the number of days in 3 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,days,,,,,,PhenX,PX230103030401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Episodes_Prior3Month,What is the number of episodes in 3 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,,,,,,,PhenX,PX230103030402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX230103_PsychopathologyEatingDisordersBariatric_Dumping_Days_Prior4Month,What is the number of days in 4 month prior that you had problems with dumping during or up to 3 hours after food intake?,DCW_230103.doc,integer,days,,,,,,PhenX,PX230103030501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
