VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Sedatives,"Have you EVER used any of these medicines or drugs?  Sedatives, for example, sleeping pills, barbiturates, Seconal, Quaaludes, or Chloral Hydrate - Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Tranquilizers,"Have you EVER used any of these medicines or drugs?  Tranquilizers or anti-anxiety drugs, for example, Valium, Librium, muscle relaxants, or Zanax- Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Painkillers,"Have you EVER used any of these medicines or drugs?  Painkillers, for example, Codeine, Darvon, Percodan, Oxycontin, Dilaudid, Demerol, Celebrex&#174 Vioxx - Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Stimulants,"Have you EVER used any of these medicines or drugs?  Stimulants, for example, Preludin, Benzedrine, Methedrine, Ritalin, uppers, or speed - Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Marijuana,"Have you EVER used any of these medicines or drugs?  Marijuana, hash, THC, or grass - Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Cocaine,Have you EVER used any of these medicines or drugs?  Cocaine or crack - Specify,DCW_031101.doc,string,,,,,,,PhenX,PX031101060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Hallucinogens,"Have you EVER used any of these medicines or drugs?  Hallucinogens, for example, Ecstasy/MDMA, LSD, mescaline, psilocybin, PCP, angel dust, or peyote - Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Inhalant,"Have you EVER used any of these medicines or drugs?  Inhalants or solvents, for example, amyl nitrite, nitrous oxide, glue, toluene or gasoline - Specify",DCW_031101.doc,string,,,,,,,PhenX,PX031101080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Heroin,Have you EVER used any of these medicines or drugs?  Heroin,DCW_031101.doc,string,,,,,,,PhenX,PX031101090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX031101_Lifetime_Use_Other,"Have you EVER used any of these medicines or drugs?  Any OTHER medicines, or drugs, or substances, for example, methadone, Elavil, steroids, Thorazine or Haldol? - (SELECT MOST FREQUENTLY USED OTHER DRUG)",DCW_031101.doc,string,,,,,,,PhenX,PX031101100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
