VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_Avoid_Feeling_Irritable,I exercise to avoid feeling irritable.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201010000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_Despite_Recurring_Physical_Problems,I exercise despite recurring physical problems.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201020000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_Increase_Intensity_ForResults,I continually increase my exercise intensity to achieve the desired effects/benefits.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201030000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_UnableTo_Reduce_Length,I am unable to reduce how long I exercise.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201040000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_InsteadOf_Social_Activity,I would rather exercise than spend time with family/friends.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201050000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_Time_Spent,I spend a lot of time exercising.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201060000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_LongerThan_Intended,I exercise longer than I intend.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201070000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_Avoid_Feeling_Anxious,I exercise to avoid feeling anxious.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201080000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_When_Injured,I exercise when injured.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201090000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650201_Exercise_Increase_Frequency_ForResults,I continually increase my exercise frequency to achieve the desired effects/benefits.,DCW_650201.doc,encoded values,,,,,,,PhenX,PX650201100000,,,,,1 = Never,2,3,4,5,6 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
