VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_Wish_ToBe_Dead_PastOneMonth,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.  Have you thought about being dead or what it would be like to be dead?  Have you wished you were dead or wished you could go to sleep and never wake up?  Do you ever wish you weren’t alive anymore?",DCW_640101.doc,enumerated,,,,,,,PhenX,PX640101010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_Wish_ToBe_Dead_PastOneMonth_Describe,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.  Have you thought about being dead or what it would be like to be dead?  Have you wished you were dead or wished you could go to sleep and never wake up?  Do you ever wish you weren’t alive anymore?    If yes, describe:",DCW_640101.doc,string,,,,,,,PhenX,PX640101020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalThoughts_Nonspecific_Active_PastOneMonth,"General, non-specific thoughts of wanting to end one’s life/commit suicide (e.g., “I’ve thought about killing myself”) without thoughts of ways to kill oneself/associated methods, intent, or plan during the assessment period.  Have you thought about doing something to make yourself not alive anymore?  Have you had any thoughts about killing yourself?",DCW_640101.doc,enumerated,,,,,,,PhenX,PX640101030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalThoughts_Nonspecific_Active_PastOneMonth_Describe,"General, non-specific thoughts of wanting to end one’s life/commit suicide (e.g., “I’ve thought about killing myself”) without thoughts of ways to kill oneself/associated methods, intent, or plan during the assessment period.  Have you thought about doing something to make yourself not alive anymore?  Have you had any thoughts about killing yourself?    If yes, describe:",DCW_640101.doc,string,,,,,,,PhenX,PX640101040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalIdeation_WithMethods_WithoutIntent_PastOneMonth,"Subject endorses thoughts of suicide and has thought of at least one method during the assessment period. This is different than a specific plan with time, place or method details worked out (e.g., thought of method to kill self but not a specific plan).  Includes person who would say, “I thought about taking an overdose but I never made a specific plan as to when, where or how I would actually do it…and I would never go through with it.”  Have you thought about how you would do that or how you would make yourself not alive anymore (kill yourself)? What did you think about?",DCW_640101.doc,enumerated,,,,,,,PhenX,PX640101050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalIdeation_WithMethods_WithoutIntent_PastOneMonth_Describe,"Subject endorses thoughts of suicide and has thought of at least one method during the assessment period. This is different than a specific plan with time, place or method details worked out (e.g., thought of method to kill self but not a specific plan).  Includes person who would say, “I thought about taking an overdose but I never made a specific plan as to when, where or how I would actually do it…and I would never go through with it.”  Have you thought about how you would do that or how you would make yourself not alive anymore (kill yourself)? What did you think about?    If yes, describe:",DCW_640101.doc,string,,,,,,,PhenX,PX640101060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalIdeation_WithIntent_WithoutPlan_PastOneMonth,"Active suicidal thoughts of killing oneself and subject reports having some intent to act on such thoughts, as opposed to “I have the thoughts but I definitely will not do anything about them.”  When you thought about making yourself not alive anymore (or killing yourself), did you think that this was something you might actually do?  This is different from (as opposed to) having the thoughts but knowing you wouldn’t do anything about it.",DCW_640101.doc,enumerated,,,,,,,PhenX,PX640101070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalIdeation_WithIntent_WithoutPlan_PastOneMonth_Describe,"Active suicidal thoughts of killing oneself and subject reports having some intent to act on such thoughts, as opposed to “I have the thoughts but I definitely will not do anything about them.”  When you thought about making yourself not alive anymore (or killing yourself), did you think that this was something you might actually do?  This is different from (as opposed to) having the thoughts but knowing you wouldn’t do anything about it.    If yes, describe:",DCW_640101.doc,string,,,,,,,PhenX,PX640101080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalIdeation_WithIntent_WithPlan_PastOneMonth,"Thoughts of killing oneself with details of plan fully or partially worked out and subject has some intent to carry it out.  Have you ever decided how or when you would make yourself not alive anymore/kill yourself? Have you ever planned out (worked out the details of) how you would do it?  What was your plan?  When you made this plan (or worked out these details), was any part of you thinking about actually doing it?",DCW_640101.doc,enumerated,,,,,,,PhenX,PX640101090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_SuicidalIdeation_WithIntent_WithPlan_PastOneMonth_Describe,"Thoughts of killing oneself with details of plan fully or partially worked out and subject has some intent to carry it out.  Have you ever decided how or when you would make yourself not alive anymore/kill yourself? Have you ever planned out (worked out the details of) how you would do it?  What was your plan?  When you made this plan (or worked out these details), was any part of you thinking about actually doing it?    If yes, describe:",DCW_640101.doc,string,,,,,,,PhenX,PX640101100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640101_Suicide_Actual_Attempt_PastThreeMonths,"Actual Attempt:  A potentially self-injurious act committed with at least some wish to die, as a result of act. Behavior was in part thought of as method to kill oneself. Intent does not have to be 100%.  If there is any intent/desire to die associated with the act, then it can be considered an actual suicide attempt. There does not have to be any injury or harm, just the potential for injury or harm. If person pulls trigger while gun is in mouth but gun is broken so no injury results, this is considered an attempt.  Inferring Intent: Even if an individual denies intent/wish to die, it may be inferred clinically from the behavior or circumstances. For example, a highly lethal act that is clearly not an accident so no other intent but suicide can be inferred (e.g., gunshot to head, jumping from window of a high floor/story). Also, if someone denies intent to die, but they thought that what they did could be lethal, intent may be inferred.  Did you ever do anything to try to kill yourself or make yourself not alive anymore? What did you do?  Did you ever hurt yourself on purpose? Why did you do that?  Did you___ as a way to end your life?  Did you want to die (even a little) when you___?  Were you trying to make yourself not alive anymore when you ___?  Or did you think it was possible you could have died from___?  Or did you do it purely for other reasons, not at all to end your life or kill yourself (like to make yourself feel better, or get something else to happen)? (Self-Injurious Behavior without suicidal intent)",DCW_640101.doc,enumerated,,,,,,,PhenX,PX640101110000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
