VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Wear_Glasses,Do you wear glasses of any kind?,DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303010000,,,,,1 = yes,2 = no,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Glasses_Type,Are they:,DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303020000,,,,,1 = single vision distance glasses only,2 = single vision reading glasses only,3 = separate reading and distance glasses,4 = bifocals,5 = multifocals,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Distance_Glasses_Age,How old were you when you first needed to wear glasses to see clearly in the distance?  ___ years old,DCW_111303.doc,encoded values,,,,,Enter in years.,,PhenX,PX111303030000,,,,,1 = don't wear distance glasses,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Reading_Glasses_Age,"How old were you when you first needed reading glasses, bifocals or multifocals?  ___ years old",DCW_111303.doc,encoded values,,,,,Enter in years.,,PhenX,PX111303040000,,,,,1 = don't wear reading glasses,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Current_Glasses_Age,How long have you had your current glasses?  Glasses are ________ years old,DCW_111303.doc,integer,,,,,Enter in years.,,PhenX,PX111303050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Current_Glasses_Age_Coded,How long have you had your current glasses?  Glasses are ________ years old,DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303050100,,,,,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Glasses_Strength_Checked_Last_Time,When did you last have the strength of your glasses checked?  ___ years ago,DCW_111303.doc,integer,,,,,Enter in years.,,PhenX,PX111303060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Glasses_Strength_Checked_Last_Time_Coded,When did you last have the strength of your glasses checked?  ___ years ago,DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303060100,,,,,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Newspaper_Ordinary_Print_Read_Well,"Can you read the ordinary print in the newspaper reasonable well, with or without glasses?",DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303070000,,,,,1 = yes,2 = no,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Ordinary_Print_Read_Well_Last_Time,When were you last able to do this?  ___ years ago,DCW_111303.doc,integer,,,,,Enter in years.,,PhenX,PX111303080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Ordinary_Print_Read_Well_Last_Time_Coded,When were you last able to do this?  ___ years ago,DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303080100,,,,,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111303_Use_Magnifier_Read,Do you use a magnifier to read?,DCW_111303.doc,encoded values,,,,,,,PhenX,PX111303090000,,,,,1 = yes,2 = no,8 = don't know,9 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
