VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Contact_Biometry_Instrument_Model,Contact Biometry Instrument Model,DCW_110101.doc,string,,,,,,,PhenX,PX110101010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Right_Eye_Axial_Length_1,"Right Eye axial length reading measured, first measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Right_Eye_Axial_Length_2,"Right Eye axial length reading measured, second measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Right_Eye_Axial_Length_3,"Right Eye axial length reading measured, third measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Left_Eye_Axial_Length_1,"Left Eye axial length reading measured, first measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Left_Eye_Axial_Length_2,"Left Eye axial length reading measured, second measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Left_Eye_Axial_Length_3,"Left Eye axial length reading measured, third measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Right_Eye_Cornea_Thickness_1,"Right Eye cornea thickness reading measured, first measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Right_Eye_Cornea_Thickness_2,"Right Eye cornea thickness reading measured, second measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Right_Eye_Cornea_Thickness_3,"Right Eye cornea thickness reading measured, third measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101040300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Left_Eye_Cornea_Thickness_1,"Left Eye cornea thickness reading measured, first measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Left_Eye_Cornea_Thickness_2,"Left Eye cornea thickness reading measured, second measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110101_Left_Eye_Cornea_Thickness_3,"Left Eye cornea thickness reading measured, third measurement",DCW_110101.doc,Numeric,mm,,,,,,PhenX,PX110101050300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
