VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Severe_Headaches_Last_Year,"Over the past year, have you suffered from severe headaches?",DCW_130501.doc,encoded values,,,,,,,PhenX,PX130501010000,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Current_Age,Age:,DCW_130501.doc,integer,year,,,,,,PhenX,PX130501020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Gender,Sex,DCW_130501.doc,encoded values,,,,,,,PhenX,PX130501020200,,,,,1 = Male,2 = Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_Nausea,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  1 = Nausea",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_Vomiting,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  2 = Vomiting",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_One_Side_Only,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  3 = One side of head only",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030300,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_Pulsating_Throbbing,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  4 = Pulsating/throbbing headaches",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030400,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_Intervals_Between_Severe_Headaches,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  5 = Pain-free intervals of days or weeks between severe headache attacks",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030500,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_Light_Sensitivity,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  6 = Sensitivity to light",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030600,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130501_Headache_Complications_Noise_Sensitivity,"When you have a severe headache, do you experience any of the following? (X ALL That Apply)  7 = Sensitivity to noise",DCW_130501.doc,enumerated,,,,,,,PhenX,PX130501030700,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
