VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Ocular_Any_Cataract_Ever,"Ocular (either eye, by clinical assessment)  Any cataract ever",DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001010000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Ocular_Retinal_Change_Optic_Atrophy,"Ocular (either eye, by clinical assessment)  Retinal change or optic atrophy",DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001020000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Neuropsychiatric_Cognitive_Impairment,"Neuropsychiatric Cognitive impairment (e.g., memory deficit, difficulty with calculation, poor concentration, difficulty in spoken or written language, impaired performance level) or major psychosis",DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001030000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Neuropsychiatric_Seizures,Neuropsychiatric Seizures requiring therapy for 6 months,DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001040000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Neuropsychiatric_Cerebrovascular_Accident_Ever,Neuropsychiatric Cerebrovascular accident ever (score 2 if > 1),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001050000,,,,,0 = No,1 = Yes,"2 = Yes, more than 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Neuropsychiatric_Cranial_Or_Peripheral_Neuropathy,Neuropsychiatric Cranial or peripheral neuropathy (excluding optic),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001060000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Neuropsychiatric_Transverse_Myelitis,Neuropsychiatric Transverse myelitis,DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001070000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Renal_Glomerular_Filtration_Rate,Renal Estimated or measured glomerular filtration rate <50%,DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001080000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Renal_Proteinuria,Renal Proteinuria > = 3.5 gm/24 hours,DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001090000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Renal_Endstage_Renal_Disease,Renal End-stage renal disease (regardless of dialysis or transplantation),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001100000,,,,,0 = No,3 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Pulmonary_Hypertension,"Pulmonary Pulmonary hypertension (right ventricular prominence, or loud P2)",DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001110000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Pulmonary_Fibrosis,Pulmonary Pulmonary fibrosis (physical and radiograph),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001120000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Pulmonary_Shrinking_Lung,Pulmonary Shrinking lung (radiograph),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001130000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Pulmonary_Pleural_Fibrosis,Pulmonary Pleural fibrosis (radiograph),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001140000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Infarction,Pulmonary Pulmonary infarction (radiograph),DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001150000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX171001_Cardiovascular_Angina_Coronary_Artery_Bypass,Cardiovascular Angina or coronary artery bypass,DCW_171001.doc,encoded values,,,,,,,PhenX,PX171001160000,,,,,0 = No,1 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
