VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Eat_Or_Drink,Did you eat or drink anything other than plain water after 11:30 last night?,DCW_141201.doc,enumerated,,,,,,,PhenX,PX141201010000,,,,,Yes,No,Refused,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Last_Eat_Or_Drink_Time,When did you last eat or drink anything other than plain?,DCW_141201.doc,Time,,,,,,,PhenX,PX141201010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Last_Eat_Or_Drink_Date,When did you last eat or drink anything other than plain water?,DCW_141201.doc,Date,,,,,,,PhenX,PX141201010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Coffee_Tea,Have you had any of the following since {insert time from 1 here}?  Coffee or tea with cream and sugar? [Include milk or non-dairy creamers.],DCW_141201.doc,enumerated,,,,,,,PhenX,PX141201020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Coffee_Tea_Time,"If Yes, record time",DCW_141201.doc,Time,,,,,"If Yes, record time",,PhenX,PX141201020101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Coffee_Tea_Date,"If Yes, record Date",DCW_141201.doc,Date,,,,,"If Yes, record Date",,PhenX,PX141201020102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Alcohol,"Have you had any of the following since {insert time from 1 here}?  Alcohol, such as beer, wine, or liquor?",DCW_141201.doc,enumerated,,,,,,,PhenX,PX141201020201,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Alcohol_Time,"If Yes, record time",DCW_141201.doc,Time,,,,,"If Yes, record time",,PhenX,PX141201020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Alcohol_Date,"If Yes, record date",DCW_141201.doc,Date,,,,,"If Yes, record date",,PhenX,PX141201020203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141201_Gum,"Have you had any of the following since {insert time from 1 here}?  Gum, breath mints, lozenges, or cough drops, or other cough or cold remedies?",DCW_141201.doc,enumerated,,,,,,,PhenX,PX141201020301,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
