VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Sick_Today,Are you sick today?,DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801010000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Allergies,"Do you have allergies to medications, food, or any vaccine?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801020000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Reaction_To_Vaccine,Have you ever had a serious reaction after receiving a vaccination?,DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801030000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Long_Term_Health_Problem,"Do you have a long-term health problem with heart disease, lung disease, asthma, kidney disease, metabolic disease (e.g., diabetes), anemia, or other blood disorder?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801040000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Immune_System_Problem,"Do you have cancer, leukemia, AIDS, or any other immune system problem?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801050000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Steroids_AntiCancerDrugs_Radiation,"Do you take cortisone, prednisone, other steroids, or anticancer drugs, or have you had radiation treatments?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801060000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Nervous_System_Problem,"Have you had a seizure, brain, or other nervous system problem?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801070000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Transfusion_ImmuneGlobulin_Antiviral,"During the past year, have you received a transfusion of blood or blood products, or have you been given immune (gamma) globulin or an antiviral drug?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801080000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Pregnant,"For women: Are you pregnant, or is there a chance you could become pregnant during the next month?",DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801090000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX160801_Vaccinations,Have you received any vaccinations in the past 4 weeks?,DCW_160801.doc,enumerated,,,,,,,PhenX,PX160801100000,,,,,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
