VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Eat_Or_Drink,Did you eat or drink anything other than plain water after 11:30 last night?,DCW_141301.doc,enumerated,,,,,,,PhenX,PX141301010000,,,,,Yes,No,Refused,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Last_Eat_Or_Drink_Time,When did you last eat or drink anything other than plain water?,DCW_141301.doc,Time,,,,,,,PhenX,PX141301010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Last_Eat_Or_Drink_Date,When did you last eat or drink anything other than plain?,DCW_141301.doc,Date,,,,,,,PhenX,PX141301010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Coffee_Tea,Have you had any of the following since {insert time from 1 here}?  Coffee or tea with cream and sugar? [Include milk or non-dairy creamers.],DCW_141301.doc,enumerated,,,,,,,PhenX,PX141301020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Coffee_Tea_Time,"If Yes, record time",DCW_141301.doc,Time,,,,,"If Yes, record time",,PhenX,PX141301020101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Coffee_Tea_Date,"If Yes, record Date",DCW_141301.doc,Date,,,,,"If Yes, record Date",,PhenX,PX141301020102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Alcohol,"Have you had any of the following since {insert time from 1 here}?  Alcohol, such as beer, wine, or liquor?",DCW_141301.doc,enumerated,,,,,,,PhenX,PX141301020201,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Alcohol_Time,"If Yes, record time",DCW_141301.doc,Time,,,,,"If Yes, record time",,PhenX,PX141301020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Alcohol_Date,"If Yes, record date",DCW_141301.doc,Date,,,,,"If Yes, record date",,PhenX,PX141301020203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Gum,"Have you had any of the following since {insert time from 1 here}?  Gum, breath mints, lozenges, or cough drops, or other cough or cold remedies?",DCW_141301.doc,enumerated,,,,,,,PhenX,PX141301020301,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Gum_Time,"If Yes, record time",DCW_141301.doc,Time,,,,,"If Yes, record time",,PhenX,PX141301020302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Gum_Date,"If Yes, record date",DCW_141301.doc,Date,,,,,"If Yes, record date",,PhenX,PX141301020303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Antacids,"Have you had any of the following since {insert time from 1 here}?  Antacids, laxatives, or anti-diarrheals?",DCW_141301.doc,enumerated,,,,,,,PhenX,PX141301020401,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Antacids_Time,"If Yes, record time",DCW_141301.doc,Time,,,,,"If Yes, record time",,PhenX,PX141301020402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Antacids_Date,"If Yes, record date",DCW_141301.doc,Date,,,,,"If Yes, record date",,PhenX,PX141301020403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Dietary_Supplements,Have you had any of the following since {insert time from 1 here}?  Dietary Supplements such as vitamins and minerals? [Include multivitamins and single nutrient supplements.],DCW_141301.doc,enumerated,,,,,,,PhenX,PX141301020501,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Dietary_Supplements_Time,"If Yes, record time",DCW_141301.doc,Time,,,,,"If Yes, record time",,PhenX,PX141301020502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Dietary_Supplements_Date,"If Yes, record date",DCW_141301.doc,Date,,,,,"If Yes, record date",,PhenX,PX141301020503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX141301_Hemophilia,Do you have hemophilia? (exclusion from Phlebotomy),DCW_141301.doc,encoded values,,,,,,,PhenX,PX141301030000,,,,,1 = Yes,2 = No,7 = Refused,9 = Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
