VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Child_Head_Diameter,Child head diameter,DCW_821001.doc,integer,centimeters,,,,,,PhenX,PX821001010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Child_Bitemporal_Diameter,Child bitemporal diameter,DCW_821001.doc,integer,centimeters,,,,,,PhenX,PX821001020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Internal_CarotidArtery_Bifurcation_Location,Location of the internal carotid artery (ICA) bifurcation,DCW_821001.doc,string,,,,,,,PhenX,PX821001030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Internal_CarotidArtery_Bifurcation_Depth,Depth of the internal carotid artery (ICA) bifurcation,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Middle_CerebralArtery_1,Highest time-averaged mean blood-flow velocity in the middle cerebral artery: Point 1,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Middle_CerebralArtery_2,Highest time-averaged mean blood-flow velocity in the middle cerebral artery: Point 2,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Middle_CerebralArtery_3,Highest time-averaged mean blood-flow velocity in the middle cerebral artery: Point 3,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Distal_Internal_CarotidArtery,Highest time-averaged mean blood-flow velocity in the distal internal carotid artery,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Anterior_CerebralArtery,Highest time-averaged mean blood-flow velocity in the anterior cerebral artery,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_Posterior_CerebralArtery,Highest time-averaged mean blood-flow velocity in the posterior cerebral artery,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX821001_StrokeRiskChildrenWithSickleCellDiseaseTCD_BasilarArtery,Highest time-averaged mean blood-flow velocity in the basilar artery,DCW_821001.doc,integer,millimeters,,,,,,PhenX,PX821001110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
