VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Ever_Smoked_20_Cigarettes,Have you smoked at least 20 cigarettes in your life?,DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302010000,,,,,1 = No,5 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Past_12_Months_Smoked_Cigarettes,Have you smoked any cigarettes in the past 12 months?,DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302010100,,,,,1 = No,5 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Past_12_Months_Cigarette_Smoking_Pattern,How would you describe your usual pattern of cigarette smoking in the past 12 months? Would you describe it as,DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302010200,,,,,1 = Every day,2 = 5 or 6 days a week,3 = 3 or 4 days a weeks,4 = 1 or 2 days a week,5 = 1 to 3 days a month,6 = Less than once a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Past_12_Months_Cigarettes_Per_Day,"In the past 12 months, when you were smoking cigarettes (FREQUENCY IN B), how many would you usually smoke in a day?",DCW_510302.doc,integer,,0,96,,,,PhenX,PX510302010300,,,,,0..96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Last_Cigarette,When was the last time you had a cigarette?,DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302010400,,,,,1 = TODAY,2 = YESTERDAY,3 = 2 TO 6 DAYS AGO,4 = 7 TO 13 DAYS AGO,5 = 14 TO 20 DAYS AGO,6 = 21 TO 30 DAYS AGO,7 = MORE THAN A MONTH AGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Last_Cigarette_Month,When was the last time you had a cigarette? Month,DCW_510302.doc,integer,,1,12,,,,PhenX,PX510302010401,,,,,1..12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Last_Cigarette_Year,When was the last time you had a cigarette? Year,DCW_510302.doc,integer,,,,,,,PhenX,PX510302010402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Last_Cigarette_Age,When was the last time you had a cigarette? Age,DCW_510302.doc,integer,,,,,,,PhenX,PX510302010403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Smoked_More_Cigarettes_Than_Past_12_Months,Has there been a time in your life when you smoked more cigarettes than you did in the past 12 months?,DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302020000,,,,,1 = No,5 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Heaviest_Period_Cigarette_Smoking_Pattern,"In your period of heaviest smoking, would you describe your pattern of smoking as…?",DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302020100,,,,,1 = Every day,2 = 5 or 6 days a week,3 = 3 or 4 days a weeks,4 = 1 or 2 days a week,5 = 1 to 3 days a month,6 = Less than once a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Heaviest_Period_Cigarettes_Per_Day,"During that time when you were smoking cigarettes (FREQUENCY IN A), how many would you usually smoke in a day?",DCW_510302.doc,integer,,0,96,,,,PhenX,PX510302020200,,,,,0..96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Age_Started_Heaviest_Cigarette_Smoking,How old were you when you started smoking (AMOUNT IN B) cigarettes (FREQUENCY IN A)?,DCW_510302.doc,integer,,,,,,,PhenX,PX510302020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Longest_Period_Heaviest_Cigarette_Smoking,What is the longest period you smoked (AMOUNT IN B) cigarettes (FREQUENCY IN A)? ENTER DURATION,DCW_510302.doc,integer,,,,,,,PhenX,PX510302020401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Longest_Period_Heaviest_Cigarette_Smoking_Unit,What is the longest period you smoked (AMOUNT IN B) cigarettes (FREQUENCY IN A)? SELECT UNIT,DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302020402,,,,,1 = Days,2 = Weeks,3 = Months,4 = Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510302_Heaviest_Period_Time_Until_First_Cigarette,"During your period of heaviest smoking, how soon after waking up did you have your first cigarette? Was it usually within the first…",DCW_510302.doc,encoded values,,,,,,,PhenX,PX510302020500,,,,,1 = 5 minutes,2 = 30 minutes,3 = Hour,4 = Later than that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
