VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Father_Problem_Drugs,"In your judgment, has your blood or natural father had/did your blood or natural father have problems with drugs at ANY time in his life?",DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102010000,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Mother_Problem_Drugs,Has your blood or natural mother had/did your blood or natural mother have problems with drugs at ANY time in her life?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102020000,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Full_Brothers,"How many full brothers have you had who lived to be at least 10 years old, including those who are still living? By full brothers, I mean brothers who have the same natural mother AND the same natural father as you do.",DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102030100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Brother_Problem_Drugs,Did your full brother have problems with drugs at ANY time in his life?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102030200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Brothers_Problem_Drugs,How many of your full brothers had problems with drugs at ANY time in their lives?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102030300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Full_Sisters,"How many full sisters have you had who lived to be at least 10 years old, including those who are still living? By full sisters, I mean sisters who have the same natural mother AND the same natural father as you do.",DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102040100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Sister_Problem_Drugs,Did your full sister have problems with drugs at ANY time in her life?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102040200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Sisters_Problem_Drugs,How many of your full sisters had problems with drugs at ANY time in their lives?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102040300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Natural_Sons,"How many natural sons have you had who lived to be at least 10 years old, including those who are still living? By natural, I mean those who you (biologically fathered/gave birth to.)",DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102050100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Son_Problem_Drugs,Did your natural son have problems with drugs at ANY time in his life?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102050200,,,,,1 = Yes,2 = No,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Sons_Problem_Drugs,How many of your natural sons had problems with drugs at ANY time in their lives?,DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102050300,,,,,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX510102_Number_Natural_Daughters,"How many natural daughters have you had who lived to be at least 10 years old, including those who are still living? By natural, I mean those who you (biologically fathered/gave birth to.)",DCW_510102.doc,encoded values,,,,,,,PhenX,PX510102060100,,,,,0 = None,Don’t Know/Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
