VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Wish_To_Live_Current,Wish to Live,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202010000,,,,,0 = Moderate to strong,1 = Weak,2 = None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Wish_To_Die_Current,Wish to Die,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202020000,,,,,0 = None,1 = Weak,2 = Moderate to strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Reasons_For_LivingDying_Current,Reasons for Living/Dying,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202030000,,,,,0 = For living outweigh for dying,1 = About equal,2 = For dying outweigh for living,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Desire_Active_Suicide_Attempt_Current,Desire to Make Active Suicide Attempt,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202040000,,,,,0 = None,1 = Weak,2 = Moderate to strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Passive_Suicidal_Attempt_Current,Passive Suicidal Attempt,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202050000,,,,,0 = Would take precautions to save life,"1 = Would leave life/death to chance (e.g., carelessly crossing a busy street)","2 = Would avoid steps necessary to save or maintain life (e.g., diabetic ceasing to take insulin)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Time_Dimension_Duration_Current,Time Dimension: Duration,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202060000,,,,,"0 = Brief, fleeting periods",1 = Longer periods,"2 = Continuous (chronic), or almost continuous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Time_Dimension_Frequency_Current,Time Dimension: Frequency,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202070000,,,,,"0 = Rare, occasional",1 = Intermittent,2 = Persistent or continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Attitude_Toward_Ideation_Current,Attitude Toward Ideation/Wish,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202080000,,,,,0 = Rejecting,1 = Ambivalent; indifferent,2 = Accepting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Control_Over_Suicidal_Action_Current,Control Over Suicidal Action/Acting Out Wish,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202090000,,,,,0 = Has sense of control,1 = Unsure of control,2 = Has no sense of control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Deterrents_Active_SuicideAttempt_Current,"Deterrents to Active Attempt (e.g., family, religion; possibility of serious injury if unsuccessful; irreversibility)",DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202100000,,,,,0 = Would not attempt suicide because of a deterrent,1 = Some concern about deterrents,2 = Minimal or no concern about deterrents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Deterrents_Active_SuicideAttempt_Indicate_Current,"Deterrents to Active Attempt (e.g., family, religion; possibility of serious injury if unsuccessful; irreversibility)  Indicate deterrents, if any:",DCW_640202.doc,string,,,,,,,PhenX,PX640202110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Reasons_Contemplated_Suicide_Attempt_Current,Reason for Contemplated Attempt,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202120000,,,,,0 = To manipulate the environment; get attention revenge,1 = Combination of “0” and “2”,"2 = Escape, surcease, solve problems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Suicide_Method_Specificity_Planning_Current,Method: Specificity/Planning,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202130000,,,,,0 = Not considered,"1 = Considered, but details not worked out",2 = Details worked out/well formulated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Suicide_Method_Availability_Opportunity_Current,Method: Availability/Opportunity,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202140000,,,,,0 = Method not available; no opportunity,1 = Method would take time/effort; opportunity not readily available,2a = Method and opportunity available,2b = Future opportunity or availability of method anticipated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Sense_Of_Suicide_Capability_Current,"Sense of ""Capability"" to Carry Out Attempt",DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202150000,,,,,"0 = No courage, too weak, afraid, incompetent","1 = Unsure of courage, competence","2 = Sure of competence, courage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Expectancy_Anticipation_Suicide_Attempt_Current,Expectancy/Anticipation of Actual Attempt,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202160000,,,,,0 = No,"1 = Uncertain, not sure",2 = Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640202_Actual_Suicide_Preparation_Current,Actual Preparation,DCW_640202.doc,encoded values,,,,,,,PhenX,PX640202170000,,,,,0 = None,"1 = Partial (e.g., starting to collect pills)","2 = Complete (e.g., had pills, razor, loaded gun)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
