VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Which_Instrument,Which dynamometer is being used?,DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302010000,,,,,Takei,Jamar Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Grip_Setting,What grip setting on the dynamometer is being used?,DCW_150302.doc,string,,,,,,,PhenX,PX150302020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Instrument_Calibration,Has the examiner checked the calibration of the device with known weights at least once before measures were taken?,DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Weight10,"When following the calibration steps, when the first 10kg weight is loaded, does the reading on the dynamometer fall between 9-13kg?",DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Weight10_Reading,"If yes, what is the weight reading of the dynamometer?",DCW_150302.doc,decimal,,,,,,,PhenX,PX150302050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Weight20,"When following the calibration steps, when the second 10kg weight is loaded, does the reading on the dynamometer fall between 19-23kg?",DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Weight20_Reading,"If yes, what is the weight reading of the dynamometer?",DCW_150302.doc,decimal,,,,,,,PhenX,PX150302070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Weight40,"When following the calibration steps, when the third and fourth 10kg weight is loaded, does the reading on the dynamometer fall between 39-43kg?",DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Weight40_Reading,"If yes, what is the weight reading of the dynamometer?",DCW_150302.doc,decimal,,,,,,,PhenX,PX150302090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Instrument_Calibration_Backup,Has the examiner checked the calibration of the device with known weights at least once before measures were taken?,DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302100000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Backup_Weight10,"When following the calibration steps, when the first 10kg weight is loaded, does the reading on the backup dynamometer fall between 9-13kg?",DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302110000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Backup_Weight10_Reading,"If yes, what is the weight reading of the backup dynamometer?",DCW_150302.doc,decimal,,,,,,,PhenX,PX150302120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Backup_Weight20,"When following the calibration steps, when the second 10kg weight is loaded, does the reading on the backup dynamometer fall between 19-23kg?",DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302130000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Backup_Weight20_Reading,"If yes, what is the weight reading of the backup dynamometer?",DCW_150302.doc,decimal,,,,,,,PhenX,PX150302140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Backup_Weight40,"When following the calibration steps, when the third and fourth 10kg weight is loaded, does the reading on the backup dynamometer fall between 39-43kg?",DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302150000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Calibration_Backup_Weight40_Reading,"If yes, what is the weight reading of the backup dynamometer?",DCW_150302.doc,decimal,,,,,,,PhenX,PX150302160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Visible_Limitations,Are there any visible limitations for either hand?,DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302170000,,,,,Yes,No,Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Visible_Limitations_Right,What best describes the visible limitations on the right hand?,DCW_150302.doc,enumerated,,,,,,,PhenX,PX150302180000,,,,,Hand paralysis,Wearing a cast on wrist or hand,Most of hand covered by bandages,Missing fingers other than thumb or broken fingers,No visible limitation for right hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150302_MuscleStrength_Visible_Limitations_Right_Other,What best describes the visible limitations on the right hand? Other: specify,DCW_150302.doc,string,,,,,,,PhenX,PX150302190000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
